"user_supplied_name","submitted_name","data_source_title","score","matched_name2"
"apus_apus","Apus_apus","Catalogue of Life",0.988,"Apus apus"
"aquila_audax","Aquila_audax","Catalogue of Life",0.988,"Aquila audax"
"aquila_chrysaetos","Aquila_chrysaetos","Catalogue of Life",0.988,"Aquila chrysaetos"
"aquila_clanga","Aquila_clanga","Catalogue of Life",0.988,"Aquila clanga"
"aquila_heliaca","Aquila_heliaca","Catalogue of Life",0.988,"Aquila heliaca"
"aquila_pomarina","Aquila_pomarina","Catalogue of Life",0.988,"Aquila pomarina"
"aquila_rapax","Aquila_rapax","Catalogue of Life",0.988,"Aquila rapax"
"ara_ararauna","Ara_ararauna","Catalogue of Life",0.988,"Ara ararauna"
"ara_glaucogularis","Ara_glaucogularis","Catalogue of Life",0.988,"Ara glaucogularis"
"ara_macao","Ara_macao","Catalogue of Life",0.988,"Ara macao"
"ara_rubrogenys","Ara_rubrogenys","Catalogue of Life",0.988,"Ara rubrogenys"
"aramides_cajanea","Aramides_cajanea","Catalogue of Life",0.988,"Aramides cajanea"
"aramus_guarauna","Aramus_guarauna","Catalogue of Life",0.988,"Aramus guarauna"
"araneus_diadematus","Araneus_diadematus","Catalogue of Life",0.988,"Araneus diadematus"
"araneus_marmoreus","Araneus_marmoreus","Catalogue of Life",0.988,"Araneus marmoreus"
"arapaima_gigas","Arapaima_gigas","Catalogue of Life",0.988,"Arapaima gigas"
"aratinga_nana","Aratinga_nana","Catalogue of Life",0.988,"Aratinga nana"
"aratinga_pertinax","Aratinga_pertinax","Catalogue of Life",0.988,"Aratinga pertinax"
"aratinga_solstitialis","Aratinga_solstitialis","Catalogue of Life",0.988,"Aratinga solstitialis"
"arbacia_punctulata","Arbacia_punctulata","Catalogue of Life",0.988,"Arbacia punctulata"
"arborimus_albipes","Arborimus_albipes","Catalogue of Life",0.988,"Arborimus albipes"
"arborimus_longicaudus","Arborimus_longicaudus","Catalogue of Life",0.988,"Arborimus longicaudus"
"archidoris_montereyensis","Archidoris_montereyensis","Catalogue of Life",0.988,"Archidoris montereyensis"
"archilochus_alexandri","Archilochus_alexandri","Catalogue of Life",0.988,"Archilochus alexandri"
"archilochus_colubris","Archilochus_colubris","Catalogue of Life",0.988,"Archilochus colubris"
"architeuthis_dux","Architeuthis_dux","Catalogue of Life",0.988,"Architeuthis dux"
"arcidens_confragosus","Arcidens_confragosus","Catalogue of Life",0.988,"Arcidens confragosus"
"arctictis_binturong","Arctictis_binturong","Catalogue of Life",0.988,"Arctictis binturong"
"arctocebus_calabarensis","Arctocebus_calabarensis","Catalogue of Life",0.988,"Arctocebus calabarensis"
"arctocephalus_australis","Arctocephalus_australis","Catalogue of Life",0.988,"Arctocephalus australis"
"arctocephalus_forsteri","Arctocephalus_forsteri","Catalogue of Life",0.988,"Arctocephalus forsteri"
"arctocephalus_galapagoensis","Arctocephalus_galapagoensis","Catalogue of Life",0.988,"Arctocephalus galapagoensis"
"arctocephalus_gazella","Arctocephalus_gazella","Catalogue of Life",0.988,"Arctocephalus gazella"
"arctocephalus_philippii","Arctocephalus_philippii","Catalogue of Life",0.988,"Arctocephalus philippii"
"arctocephalus_pusillus","Arctocephalus_pusillus","Catalogue of Life",0.988,"Arctocephalus pusillus"
"arctocephalus_townsendi","Arctocephalus_townsendi","Catalogue of Life",0.988,"Arctocephalus townsendi"
"arctocephalus_tropicalis","Arctocephalus_tropicalis","Catalogue of Life",0.988,"Arctocephalus tropicalis"
"arctonyx_collaris","Arctonyx_collaris","Catalogue of Life",0.988,"Arctonyx collaris"
"ardea_alba","Ardea_alba","Catalogue of Life",0.988,"Ardea alba"
"ardea_cinerea","Ardea_cinerea","Catalogue of Life",0.988,"Ardea cinerea"
"ardea_goliath","Ardea_goliath","Catalogue of Life",0.988,"Ardea goliath"
"ardea_herodias","Ardea_herodias","Catalogue of Life",0.988,"Ardea herodias"
"ardeotis_kori","Ardeotis_kori","Catalogue of Life",0.988,"Ardeotis kori"
"arenaeus_cribrarius","Arenaeus_cribrarius","Catalogue of Life",0.988,"Arenaeus cribrarius"
"arenaria_interpres","Arenaria_interpres","Catalogue of Life",0.988,"Arenaria interpres"
"argiope_aurantia","Argiope_aurantia","Catalogue of Life",0.988,"Argiope aurantia"
"argonauta_argo","Argonauta_argo","Catalogue of Life",0.988,"Argonauta argo"
"argonauta_nodosa","Argonauta_nodosa","ITIS",0.988,"Argonauta nodosa"
"argulus_foliaceus","Argulus_foliaceus","NCBI",0.988,"Argulus foliaceus"
"argyroneta_aquatica","Argyroneta_aquatica","Catalogue of Life",0.988,"Argyroneta aquatica"
"ariolimax_columbianus","Ariolimax_columbianus","ITIS",0.988,"Ariolimax columbianus"
"arion_ater","Arion_ater","Catalogue of Life",0.988,"Arion ater"
"arion_lusitanicus","Arion_lusitanicus","Catalogue of Life",0.988,"Arion lusitanicus"
"arion_subfuscus","Arion_subfuscus","Catalogue of Life",0.988,"Arion subfuscus"
"arizona_elegans","Arizona_elegans","Catalogue of Life",0.988,"Arizona elegans"
"armadillidium_vulgare","Armadillidium_vulgare","Catalogue of Life",0.988,"Armadillidium vulgare"
"artemia_salina","Artemia_salina","Catalogue of Life",0.988,"Artemia salina"
"artibeus_jamaicensis","Artibeus_jamaicensis","Catalogue of Life",0.988,"Artibeus jamaicensis"
"artibeus_lituratus","Artibeus_lituratus","Catalogue of Life",0.988,"Artibeus lituratus"
"arvicanthis_niloticus","Arvicanthis_niloticus","Catalogue of Life",0.988,"Arvicanthis niloticus"
"arvicola_amphibius","Arvicola_amphibius","Catalogue of Life",0.988,"Arvicola amphibius"
"ascaphus_truei","Ascaphus_truei","Catalogue of Life",0.988,"Ascaphus truei"
"ascaris_lumbricoides","Ascaris_lumbricoides","Wikispecies",0.988,"Ascaris lumbricoides"
"asellia_tridens","Asellia_tridens","Catalogue of Life",0.988,"Asellia tridens"
"asio_flammeus","Asio_flammeus","Catalogue of Life",0.988,"Asio flammeus"
"asio_otus","Asio_otus","Catalogue of Life",0.988,"Asio otus"
"aspidites_melanocephalus","Aspidites_melanocephalus","Catalogue of Life",0.988,"Aspidites melanocephalus"
"aspidogaster_conchicola","Aspidogaster_conchicola","Catalogue of Life",0.988,"Aspidogaster conchicola"
"astacopsis_gouldi","Astacopsis_gouldi","NCBI",0.988,"Astacopsis gouldi"
"asterias_amurensis","Asterias_amurensis","Catalogue of Life",0.988,"Asterias amurensis"
"asterias_forbesi","Asterias_forbesi","Catalogue of Life",0.988,"Asterias forbesi"
"asterias_rubens","Asterias_rubens","Catalogue of Life",0.988,"Asterias rubens"
"asterina_gibbosa","Asterina_gibbosa","Catalogue of Life",0.988,"Asterina gibbosa"
"astrochelys_radiata","Astrochelys_radiata","Catalogue of Life",0.988,"Astrochelys radiata"
"astrochelys_yniphora","Astrochelys_yniphora","Catalogue of Life",0.988,"Astrochelys yniphora"
"astronotus_ocellatus","Astronotus_ocellatus","Catalogue of Life",0.988,"Astronotus ocellatus"
"asturina_nitida","Asturina_nitida","Catalogue of Life",0.988,"Asturina nitida"
"atelerix_albiventris","Atelerix_albiventris","Catalogue of Life",0.988,"Atelerix albiventris"
"atelerix_algirus","Atelerix_algirus","Catalogue of Life",0.988,"Atelerix algirus"
"atelerix_frontalis","Atelerix_frontalis","Catalogue of Life",0.988,"Atelerix frontalis"
"ateles_belzebuth","Ateles_belzebuth","Catalogue of Life",0.988,"Ateles belzebuth"
"ateles_fusciceps","Ateles_fusciceps","Catalogue of Life",0.988,"Ateles fusciceps"
"ateles_geoffroyi","Ateles_geoffroyi","Catalogue of Life",0.988,"Ateles geoffroyi"
"ateles_hybridus","Ateles_hybridus","Catalogue of Life",0.988,"Ateles hybridus"
"ateles_paniscus","Ateles_paniscus","Catalogue of Life",0.988,"Ateles paniscus"
"atelocynus_microtis","Atelocynus_microtis","Catalogue of Life",0.988,"Atelocynus microtis"
"atelopus_varius","Atelopus_varius","Catalogue of Life",0.988,"Atelopus varius"
"athene_cunicularia","Athene_cunicularia","Catalogue of Life",0.988,"Athene cunicularia"
"athene_noctua","Athene_noctua","Catalogue of Life",0.988,"Athene noctua"
"atheris_squamigera","Atheris_squamigera","Catalogue of Life",0.988,"Atheris squamigera"
"atherurus_africanus","Atherurus_africanus","Catalogue of Life",0.988,"Atherurus africanus"
"atherurus_macrourus","Atherurus_macrourus","Catalogue of Life",0.988,"Atherurus macrourus"
"atilax_paludinosus","Atilax_paludinosus","Catalogue of Life",0.988,"Atilax paludinosus"
"atlides_halesus","Atlides_halesus","Catalogue of Life",0.988,"Atlides halesus"
"atractoscion_nobilis","Atractoscion_nobilis","Catalogue of Life",0.988,"Atractoscion nobilis"
"atractosteus_spatula","Atractosteus_spatula","Catalogue of Life",0.988,"Atractosteus spatula"
"atrax_robustus","Atrax_robustus","Catalogue of Life",0.988,"Atrax robustus"
"atta_sexdens","Atta_sexdens","Catalogue of Life",0.988,"Atta sexdens"
"atta_texana","Atta_texana","Catalogue of Life",0.988,"Atta texana"
"atypus_affinis","Atypus_affinis","Catalogue of Life",0.988,"Atypus affinis"
"aulacorhynchus_prasinus","Aulacorhynchus_prasinus","Catalogue of Life",0.988,"Aulacorhynchus prasinus"
"aurelia_aurita","Aurelia_aurita","Catalogue of Life",0.988,"Aurelia aurita"
"aurelia_labiata","Aurelia_labiata","Catalogue of Life",0.988,"Aurelia labiata"
"auriparus_flaviceps","Auriparus_flaviceps","Catalogue of Life",0.988,"Auriparus flaviceps"
"automeris_io","Automeris_io","Catalogue of Life",0.988,"Automeris io"
"avahi_laniger","Avahi_laniger","Catalogue of Life",0.988,"Avahi laniger"
"aviceda_madagascariensis","Aviceda_madagascariensis","Catalogue of Life",0.988,"Aviceda madagascariensis"
"axis_axis","Axis_axis","Catalogue of Life",0.988,"Axis axis"
"axis_porcinus","Axis_porcinus","Catalogue of Life",0.988,"Axis porcinus"
"aythya_affinis","Aythya_affinis","Catalogue of Life",0.988,"Aythya affinis"
"aythya_americana","Aythya_americana","Catalogue of Life",0.988,"Aythya americana"
"aythya_collaris","Aythya_collaris","Catalogue of Life",0.988,"Aythya collaris"
"aythya_fuligula","Aythya_fuligula","Catalogue of Life",0.988,"Aythya fuligula"
"aythya_valisineria","Aythya_valisineria","Catalogue of Life",0.988,"Aythya valisineria"
"babyrousa_babyrussa","Babyrousa_babyrussa","Catalogue of Life",0.988,"Babyrousa babyrussa"
"balaena_mysticetus","Balaena_mysticetus","Catalogue of Life",0.988,"Balaena mysticetus"
"balaeniceps_rex","Balaeniceps_rex","Catalogue of Life",0.988,"Balaeniceps rex"
"balaenoptera_acutorostrata","Balaenoptera_acutorostrata","Catalogue of Life",0.988,"Balaenoptera acutorostrata"
"balaenoptera_bonaerensis","Balaenoptera_bonaerensis","Catalogue of Life",0.988,"Balaenoptera bonaerensis"
"balaenoptera_borealis","Balaenoptera_borealis","Catalogue of Life",0.988,"Balaenoptera borealis"
"balaenoptera_edeni","Balaenoptera_edeni","Catalogue of Life",0.988,"Balaenoptera edeni"
"balaenoptera_musculus","Balaenoptera_musculus","Catalogue of Life",0.988,"Balaenoptera musculus"
"balaenoptera_physalus","Balaenoptera_physalus","Catalogue of Life",0.988,"Balaenoptera physalus"
"balearica_regulorum","Balearica_regulorum","Catalogue of Life",0.988,"Balearica regulorum"
"balionycteris_maculata","Balionycteris_maculata","Catalogue of Life",0.988,"Balionycteris maculata"
"barbastella_barbastellus","Barbastella_barbastellus","Catalogue of Life",0.988,"Barbastella barbastellus"
"bartholomea_annulata","Bartholomea_annulata","Catalogue of Life",0.988,"Bartholomea annulata"
"basileuterus_rufifrons","Basileuterus_rufifrons","Catalogue of Life",0.988,"Basileuterus rufifrons"
"basiliscus_basiliscus","Basiliscus_basiliscus","Catalogue of Life",0.988,"Basiliscus basiliscus"
"basiliscus_vittatus","Basiliscus_vittatus","Catalogue of Life",0.988,"Basiliscus vittatus"
"bassaricyon_gabbii","Bassaricyon_gabbii","Catalogue of Life",0.988,"Bassaricyon gabbii"
"bassariscus_astutus","Bassariscus_astutus","Catalogue of Life",0.988,"Bassariscus astutus"
"bassariscus_sumichrasti","Bassariscus_sumichrasti","Catalogue of Life",0.988,"Bassariscus sumichrasti"
"batrachoseps_campi","Batrachoseps_campi","Catalogue of Life",0.988,"Batrachoseps campi"
"battus_philenor","Battus_philenor","Catalogue of Life",0.988,"Battus philenor"
"bdeogale_nigripes","Bdeogale_nigripes","Catalogue of Life",0.988,"Bdeogale nigripes"
"beatragus_hunteri","Beatragus_hunteri","Catalogue of Life",0.988,"Beatragus hunteri"
"berardius_arnuxii","Berardius_arnuxii","Catalogue of Life",0.988,"Berardius arnuxii"
"berardius_bairdii","Berardius_bairdii","Catalogue of Life",0.988,"Berardius bairdii"
"betta_splendens","Betta_splendens","Catalogue of Life",0.988,"Betta splendens"
"bettongia_gaimardi","Bettongia_gaimardi","Catalogue of Life",0.988,"Bettongia gaimardi"
"bettongia_lesueur","Bettongia_lesueur","Catalogue of Life",0.988,"Bettongia lesueur"
"bettongia_penicillata","Bettongia_penicillata","Catalogue of Life",0.988,"Bettongia penicillata"
"bibimys_chacoensis","Bibimys_chacoensis","Catalogue of Life",0.988,"Bibimys chacoensis"
"bison_bison","Bison_bison","Catalogue of Life",0.988,"Bison bison"
"bison_bonasus","Bison_bonasus","Catalogue of Life",0.988,"Bison bonasus"
"bitis_gabonica","Bitis_gabonica","Catalogue of Life",0.988,"Bitis gabonica"
"bitis_nasicornis","Bitis_nasicornis","Catalogue of Life",0.988,"Bitis nasicornis"
"biziura_lobata","Biziura_lobata","Catalogue of Life",0.988,"Biziura lobata"
"blarina_brevicauda","Blarina_brevicauda","Catalogue of Life",0.988,"Blarina brevicauda"
"blarina_carolinensis","Blarina_carolinensis","Catalogue of Life",0.988,"Blarina carolinensis"
"blarina_hylophaga","Blarina_hylophaga","Catalogue of Life",0.988,"Blarina hylophaga"
"blarinomys_breviceps","Blarinomys_breviceps","Catalogue of Life",0.988,"Blarinomys breviceps"
"blastocerus_dichotomus","Blastocerus_dichotomus","Catalogue of Life",0.988,"Blastocerus dichotomus"
"blatta_orientalis","Blatta_orientalis","Catalogue of Life",0.988,"Blatta orientalis"
"blattella_germanica","Blattella_germanica","Catalogue of Life",0.988,"Blattella germanica"
"boa_constrictor","Boa_constrictor","Catalogue of Life",0.988,"Boa constrictor"
"boisea_trivittata","Boisea_trivittata","Catalogue of Life",0.988,"Boisea trivittata"
"bolitotherus_cornutus","Bolitotherus_cornutus","NCBI",0.988,"Bolitotherus cornutus"
"bombina_orientalis","Bombina_orientalis","Catalogue of Life",0.988,"Bombina orientalis"
"bombus_ashtoni","Bombus_ashtoni","Catalogue of Life",0.988,"Bombus ashtoni"
"bombus_fervidus","Bombus_fervidus","Catalogue of Life",0.988,"Bombus fervidus"
"bombycilla_cedrorum","Bombycilla_cedrorum","Catalogue of Life",0.988,"Bombycilla cedrorum"
"bombycilla_garrulus","Bombycilla_garrulus","Catalogue of Life",0.988,"Bombycilla garrulus"
"bombyx_mori","Bombyx_mori","Catalogue of Life",0.988,"Bombyx mori"
"bonasa_umbellus","Bonasa_umbellus","Catalogue of Life",0.988,"Bonasa umbellus"
"bos_frontalis","Bos_frontalis","Catalogue of Life",0.988,"Bos frontalis"
"bos_grunniens","Bos_grunniens","Catalogue of Life",0.988,"Bos grunniens"
"bos_javanicus","Bos_javanicus","Catalogue of Life",0.988,"Bos javanicus"
"bos_sauveli","Bos_sauveli","Catalogue of Life",0.988,"Bos sauveli"
"bos_taurus","Bos_taurus","Catalogue of Life",0.988,"Bos taurus"
"boselaphus_tragocamelus","Boselaphus_tragocamelus","Catalogue of Life",0.988,"Boselaphus tragocamelus"
"bosmina_longirostris","Bosmina_longirostris","Catalogue of Life",0.988,"Bosmina longirostris"
"botaurus_lentiginosus","Botaurus_lentiginosus","Catalogue of Life",0.988,"Botaurus lentiginosus"
"bothriechis_schlegelii","Bothriechis_schlegelii","Catalogue of Life",0.988,"Bothriechis schlegelii"
"bothriopsis_bilineata","Bothriopsis_bilineata","Catalogue of Life",0.988,"Bothriopsis bilineata"
"bothriopsis_punctata","Bothriopsis_punctata","Catalogue of Life",0.988,"Bothriopsis punctata"
"bothrops_asper","Bothrops_asper","Catalogue of Life",0.988,"Bothrops asper"
"bothrops_atrox","Bothrops_atrox","Catalogue of Life",0.988,"Bothrops atrox"
"bothrops_jararaca","Bothrops_jararaca","Catalogue of Life",0.988,"Bothrops jararaca"
"bothus_lunatus","Bothus_lunatus","Catalogue of Life",0.988,"Bothus lunatus"
"bovicola_bovis","Bovicola_bovis","Catalogue of Life",0.988,"Bovicola bovis"
"brachinus_fumans","Brachinus_fumans","Catalogue of Life",0.988,"Brachinus fumans"
"brachycephalus_ephippium","Brachycephalus_ephippium","Catalogue of Life",0.988,"Brachycephalus ephippium"
"brachylagus_idahoensis","Brachylagus_idahoensis","Catalogue of Life",0.988,"Brachylagus idahoensis"
"brachypelma_klaasi","Brachypelma_klaasi","Catalogue of Life",0.988,"Brachypelma klaasi"
"brachypelma_smithi","Brachypelma_smithi","Catalogue of Life",0.988,"Brachypelma smithi"
"brachyphylla_cavernarum","Brachyphylla_cavernarum","Catalogue of Life",0.988,"Brachyphylla cavernarum"
"brachyphylla_nana","Brachyphylla_nana","Catalogue of Life",0.988,"Brachyphylla nana"
"brachyramphus_marmoratus","Brachyramphus_marmoratus","Catalogue of Life",0.988,"Brachyramphus marmoratus"
"brachytarsomys_albicauda","Brachytarsomys_albicauda","Catalogue of Life",0.988,"Brachytarsomys albicauda"
"brachyteles_arachnoides","Brachyteles_arachnoides","Catalogue of Life",0.988,"Brachyteles arachnoides"
"bradypus_pygmaeus","Bradypus_pygmaeus","Catalogue of Life",0.988,"Bradypus pygmaeus"
"bradypus_torquatus","Bradypus_torquatus","Catalogue of Life",0.988,"Bradypus torquatus"
"bradypus_tridactylus","Bradypus_tridactylus","Catalogue of Life",0.988,"Bradypus tridactylus"
"bradypus_variegatus","Bradypus_variegatus","Catalogue of Life",0.988,"Bradypus variegatus"
"branta_canadensis","Branta_canadensis","Catalogue of Life",0.988,"Branta canadensis"
"branta_leucopsis","Branta_leucopsis","Catalogue of Life",0.988,"Branta leucopsis"
"branta_sandvicensis","Branta_sandvicensis","Catalogue of Life",0.988,"Branta sandvicensis"
"brevoortia_tyrannus","Brevoortia_tyrannus","Catalogue of Life",0.988,"Brevoortia tyrannus"
"brosme_brosme","Brosme_brosme","Catalogue of Life",0.988,"Brosme brosme"
"brugia_malayi","Brugia_malayi","Wikispecies",0.988,"Brugia malayi"
"brychius_hungerfordi","Brychius_hungerfordi","Wikispecies",0.988,"Brychius hungerfordi"
"bubalus_bubalis","Bubalus_bubalis","Catalogue of Life",0.988,"Bubalus bubalis"
"bubalus_depressicornis","Bubalus_depressicornis","Catalogue of Life",0.988,"Bubalus depressicornis"
"bubalus_mindorensis","Bubalus_mindorensis","Catalogue of Life",0.988,"Bubalus mindorensis"
"bubalus_quarlesi","Bubalus_quarlesi","Catalogue of Life",0.988,"Bubalus quarlesi"
"bubo_blakistoni","Bubo_blakistoni","Catalogue of Life",0.988,"Bubo blakistoni"
"bubo_bubo","Bubo_bubo","Catalogue of Life",0.988,"Bubo bubo"
"bubo_virginianus","Bubo_virginianus","Catalogue of Life",0.988,"Bubo virginianus"
"bubulcus_ibis","Bubulcus_ibis","Catalogue of Life",0.988,"Bubulcus ibis"
"buccinum_undatum","Buccinum_undatum","Catalogue of Life",0.988,"Buccinum undatum"
"bucephala_albeola","Bucephala_albeola","Catalogue of Life",0.988,"Bucephala albeola"
"bucephala_clangula","Bucephala_clangula","Catalogue of Life",0.988,"Bucephala clangula"
"bucephala_islandica","Bucephala_islandica","Catalogue of Life",0.988,"Bucephala islandica"
"buceros_bicornis","Buceros_bicornis","Catalogue of Life",0.988,"Buceros bicornis"
"bucorvus_abyssinicus","Bucorvus_abyssinicus","Catalogue of Life",0.988,"Bucorvus abyssinicus"
"bucorvus_leadbeateri","Bucorvus_leadbeateri","Catalogue of Life",0.988,"Bucorvus leadbeateri"
"budorcas_taxicolor","Budorcas_taxicolor","Catalogue of Life",0.988,"Budorcas taxicolor"
"bugeranus_carunculatus","Bugeranus_carunculatus","Catalogue of Life",0.988,"Bugeranus carunculatus"
"bunolagus_monticularis","Bunolagus_monticularis","Catalogue of Life",0.988,"Bunolagus monticularis"
"bunopithecus_hoolock","Bunopithecus_hoolock","Catalogue of Life",0.988,"Bunopithecus hoolock"
