"usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","note","acceptedusagekey"
5228629,"Chaetura meridionalis Hellmayr, 1907","species","ACCEPTED","EXACT","Chaetura meridionalis",98,"Animalia","Chordata","Apodiformes","Apodidae","Chaetura","Chaetura meridionalis",1,44,212,1448,2993,2477150,5228629,FALSE,"Aves",NA,NA
2235048,"Apus Scopoli, 1777","genus","ACCEPTED","HIGHERRANK","Apus",92,"Animalia","Chordata","Apodiformes","Apodidae","Apus",NA,1,44,212,1448,2993,2235048,NA,FALSE,"Aves",NA,NA
5228655,"Apus balstoni (Bartlett, 1880)","species","SYNONYM","EXACT","Apus balstoni",98,"Animalia","Chordata","Apodiformes","Apodidae","Apus","Apus barbatus",1,44,212,1448,2993,2235048,5228648,TRUE,"Aves",NA,5228654
5228642,"Apus toulsoni (Bocage, 1877)","species","SYNONYM","EXACT","Apus toulsoni",98,"Animalia","Chordata","Apodiformes","Apodidae","Apus","Apus horus",1,44,212,1448,2993,2235048,5228640,TRUE,"Aves",NA,7192887
5228472,"Threnetes leucurus (Linnaeus, 1766)","species","ACCEPTED","EXACT","Threnetes leucurus",98,"Animalia","Chordata","Apodiformes","Trochilidae","Threnetes","Threnetes leucurus",1,44,212,1448,5289,2476204,5228472,FALSE,"Aves",NA,NA
2476130,"Campylopterus excellens (Wetmore, 1941)","species","ACCEPTED","EXACT","Campylopterus excellens",98,"Animalia","Chordata","Apodiformes","Trochilidae","Campylopterus","Campylopterus excellens",1,44,212,1448,5289,2476112,2476130,FALSE,"Aves",NA,NA
2476074,"Chlorostilbon auriceps (Gould, 1852)","species","ACCEPTED","EXACT","Chlorostilbon auriceps",98,"Animalia","Chordata","Apodiformes","Trochilidae","Chlorostilbon","Chlorostilbon auriceps",1,44,212,1448,5289,2476058,2476074,FALSE,"Aves",NA,NA
2476093,"Chlorostilbon forficatus Ridgway, 1885","species","ACCEPTED","EXACT","Chlorostilbon forficatus",98,"Animalia","Chordata","Apodiformes","Trochilidae","Chlorostilbon","Chlorostilbon forficatus",1,44,212,1448,5289,2476058,2476093,FALSE,"Aves",NA,NA
2476075,"Chlorostilbon assimilis Lawrence, 1861","species","ACCEPTED","EXACT","Chlorostilbon assimilis",98,"Animalia","Chordata","Apodiformes","Trochilidae","Chlorostilbon","Chlorostilbon assimilis",1,44,212,1448,5289,2476058,2476075,FALSE,"Aves",NA,NA
2476059,"Chlorostilbon canivetii (Lesson, 1832)","species","ACCEPTED","EXACT","Chlorostilbon canivetii",98,"Animalia","Chordata","Apodiformes","Trochilidae","Chlorostilbon","Chlorostilbon canivetii",1,44,212,1448,5289,2476058,2476059,FALSE,"Aves",NA,NA
2476063,"Chlorostilbon gibsoni (Fraser, 1840)","species","ACCEPTED","EXACT","Chlorostilbon gibsoni",98,"Animalia","Chordata","Apodiformes","Trochilidae","Chlorostilbon","Chlorostilbon gibsoni",1,44,212,1448,5289,2476058,2476063,FALSE,"Aves",NA,NA
2476094,"Chlorostilbon melanorhynchus Gould, 1860","species","ACCEPTED","EXACT","Chlorostilbon melanorhynchus",98,"Animalia","Chordata","Apodiformes","Trochilidae","Chlorostilbon","Chlorostilbon melanorhynchus",1,44,212,1448,5289,2476058,2476094,FALSE,"Aves",NA,NA
5228569,"Hylocharis humboldtii (Bourcier & Mulsant, 1852)","species","ACCEPTED","EXACT","Hylocharis humboldtii",98,"Animalia","Chordata","Apodiformes","Trochilidae","Hylocharis","Hylocharis humboldtii",1,44,212,1448,5289,2476819,5228569,FALSE,"Aves",NA,NA
2476738,"Lampornis calolaemus (Salvin, 1865)","species","ACCEPTED","EXACT","Lampornis calolaemus",98,"Animalia","Chordata","Apodiformes","Trochilidae","Lampornis","Lampornis calolaemus",1,44,212,1448,5289,2476731,2476738,FALSE,"Aves",NA,NA
5228593,"Topaza pyra (Gould, 1846)","species","ACCEPTED","EXACT","Topaza pyra",98,"Animalia","Chordata","Apodiformes","Trochilidae","Topaza","Topaza pyra",1,44,212,1448,5289,2476975,5228593,FALSE,"Aves",NA,NA
2477035,"Coeligena orina Wetmore, 1953","species","SYNONYM","EXACT","Coeligena orina",98,"Animalia","Chordata","Apodiformes","Trochilidae","Coeligena","Coeligena bonapartei",1,44,212,1448,5289,2477027,2477033,TRUE,"Aves",NA,6178704
5789318,"Otus siaoensis (Schlegel, 1873)","species","SYNONYM","EXACT","Otus siaoensis",98,"Animalia","Chordata","Strigiformes","Strigidae","Otus","Otus magicus",1,44,212,1450,9348,2497654,5232293,TRUE,"Aves",NA,5232299
5232339,"Otus mayottensis Benson, 1960","species","ACCEPTED","EXACT","Otus mayottensis",98,"Animalia","Chordata","Strigiformes","Strigidae","Otus","Otus mayottensis",1,44,212,1450,9348,2497654,5232339,FALSE,"Aves",NA,NA
5788456,"Rigidipenna inexpectata (Hartert, 1901)","species","ACCEPTED","EXACT","Rigidipenna inexpectata",98,"Animalia","Chordata","Caprimulgiformes","Podargidae","Rigidipenna","Rigidipenna inexpectata",1,44,212,8510645,9337,7342292,5788456,FALSE,"Aves",NA,NA
2497145,"Batrachostomus mixtus Sharpe, 1892","species","SYNONYM","EXACT","Batrachostomus mixtus",98,"Animalia","Chordata","Caprimulgiformes","Podargidae","Batrachostomus","Batrachostomus poliolophus",1,44,212,8510645,9337,2497124,2497143,TRUE,"Aves",NA,6176516
2497140,"Batrachostomus affinis Blyth, 1847","species","SYNONYM","EXACT","Batrachostomus affinis",98,"Animalia","Chordata","Caprimulgiformes","Podargidae","Batrachostomus","Batrachostomus javensis",1,44,212,8510645,9337,2497124,2497137,TRUE,"Aves",NA,6176512
2496826,"Caprimulgus Linnaeus, 1758","genus","ACCEPTED","HIGHERRANK","Caprimulgus",94,"Animalia","Chordata","Caprimulgiformes","Caprimulgidae","Caprimulgus",NA,1,44,212,8510645,5225,2496826,NA,FALSE,"Aves",NA,NA
2496839,"Caprimulgus meesi Sangster & Rozendaal, 2004","species","ACCEPTED","EXACT","Caprimulgus meesi",98,"Animalia","Chordata","Caprimulgiformes","Caprimulgidae","Caprimulgus","Caprimulgus meesi",1,44,212,8510645,5225,2496826,2496839,FALSE,"Aves",NA,NA
5788474,"Phapitreron brunneiceps","species","ACCEPTED","EXACT","Phapitreron brunneiceps",98,"Animalia","Chordata","Columbiformes","Columbidae","Phapitreron","Phapitreron brunneiceps",1,44,212,1446,5233,2496044,5788474,FALSE,"Aves",NA,NA
2496007,"Ducula subflavescens (Finsch, 1886)","species","SYNONYM","EXACT","Ducula subflavescens",98,"Animalia","Chordata","Columbiformes","Columbidae","Ducula","Ducula bicolor",1,44,212,1446,5233,2495933,2496001,TRUE,"Aves",NA,6179440
2474584,"Laterallus G.R.Gray, 1855","genus","ACCEPTED","HIGHERRANK","Laterallus",94,"Animalia","Chordata","Gruiformes","Rallidae","Laterallus",NA,1,44,212,1493,9342,2474584,NA,FALSE,"Aves",NA,NA
5789295,"Scolopax rosenbergii Schlegel, 1871","species","ACCEPTED","EXACT","Scolopax rosenbergii",98,"Animalia","Chordata","Charadriiformes","Scolopacidae","Scolopax","Scolopax rosenbergii",1,44,212,7192402,5282,2481693,5789295,FALSE,"Aves",NA,NA
2481813,"Gallinago andina Taczanowski, 1875","species","ACCEPTED","EXACT","Gallinago andina",98,"Animalia","Chordata","Charadriiformes","Scolopacidae","Gallinago","Gallinago andina",1,44,212,7192402,5282,2481808,2481813,FALSE,"Aves",NA,NA
4849640,"Rostratula australis (Gould, 1838)","species","ACCEPTED","EXACT","Rostratula australis",98,"Animalia","Chordata","Charadriiformes","Rostratulidae","Rostratula","Rostratula australis",1,44,212,7192402,9612,2482028,4849640,FALSE,"Aves",NA,NA
2480264,"Haematopus finschi G.H.Martens, 1897","species","DOUBTFUL","EXACT","Haematopus finschi",97,"Animalia","Chordata","Charadriiformes","Haematopodidae","Haematopus","Haematopus finschi",1,44,212,7192402,4287243,2480260,2480264,FALSE,"Aves",NA,NA
5229124,"Himantopus leucocephalus Gould, 1837","species","ACCEPTED","EXACT","Himantopus leucocephalus",98,"Animalia","Chordata","Charadriiformes","Recurvirostridae","Himantopus","Himantopus leucocephalus",1,44,212,7192402,4287244,2480217,5229124,FALSE,"Aves",NA,NA
5229128,"Himantopus mexicanus (Statius Muller, 1776)","species","ACCEPTED","EXACT","Himantopus mexicanus",98,"Animalia","Chordata","Charadriiformes","Recurvirostridae","Himantopus","Himantopus mexicanus",1,44,212,7192402,4287244,2480217,5229128,FALSE,"Aves",NA,NA
4849822,"Cursorius somalensis Shelley, 1885","species","ACCEPTED","EXACT","Cursorius somalensis",98,"Animalia","Chordata","Charadriiformes","Glareolidae","Cursorius","Cursorius somalensis",1,44,212,7192402,5245,2480739,4849822,FALSE,"Aves",NA,NA
2481626,"Catharacta lonnbergi Mathews, 1912","species","SYNONYM","EXACT","Catharacta lonnbergi",98,"Animalia","Chordata","Charadriiformes","Stercorariidae","Stercorarius","Stercorarius antarcticus",1,44,212,7192402,9347,2481608,2481622,TRUE,"Aves",NA,2481624
9413670,"Larus michahellis J.F.Naumann, 1840","species","ACCEPTED","EXACT","Larus michahellis",98,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus michahellis",1,44,212,7192402,9316,2481126,9413670,FALSE,"Aves",NA,NA
2481214,"Gygis microrhyncha H.Saunders, 1876","species","SYNONYM","EXACT","Gygis microrhyncha",98,"Animalia","Chordata","Charadriiformes","Laridae","Gygis","Gygis alba",1,44,212,7192402,9316,2481212,2481213,TRUE,"Aves",NA,5846426
5229287,"Brachyramphus perdix (Pallas, 1811)","species","ACCEPTED","EXACT","Brachyramphus perdix",98,"Animalia","Chordata","Charadriiformes","Alcidae","Brachyramphus","Brachyramphus perdix",1,44,212,7192402,2985,10327921,5229287,FALSE,"Aves",NA,NA
5788514,"Chondrohierax wilsonii (Cassin, 1847)","species","ACCEPTED","EXACT","Chondrohierax wilsonii",98,"Animalia","Chordata","Accipitriformes","Accipitridae","Chondrohierax","Chondrohierax wilsonii",1,44,212,7191147,2877,2480570,5788514,FALSE,"Aves",NA,NA
4850076,"Gyps tenuirostris G.R.Gray, 1844","species","ACCEPTED","EXACT","Gyps tenuirostris",98,"Animalia","Chordata","Accipitriformes","Accipitridae","Gyps","Gyps tenuirostris",1,44,212,7191147,2877,2480382,4850076,FALSE,"Aves",NA,NA
5788499,"Circus macrosceles A.Newton, 1863","species","ACCEPTED","EXACT","Circus macrosceles",98,"Animalia","Chordata","Accipitriformes","Accipitridae","Circus","Circus macrosceles",1,44,212,7191147,2877,2480481,5788499,FALSE,"Aves",NA,NA
5788521,"Buteogallus gundlachii (Cabanis, 1855)","species","ACCEPTED","EXACT","Buteogallus gundlachii",98,"Animalia","Chordata","Accipitriformes","Accipitridae","Buteogallus","Buteogallus gundlachii",1,44,212,7191147,2877,2480650,5788521,FALSE,"Aves",NA,NA
5788516,"Aquila hastata (Lesson, 1831)","species","ACCEPTED","EXACT","Aquila hastata",98,"Animalia","Chordata","Accipitriformes","Accipitridae","Aquila","Aquila hastata",1,44,212,7191147,2877,2480498,5788516,FALSE,"Aves",NA,NA
5788523,"Hieraaetus weiskei (Reichenow, 1900)","species","ACCEPTED","EXACT","Hieraaetus weiskei",98,"Animalia","Chordata","Accipitriformes","Accipitridae","Hieraaetus","Hieraaetus weiskei",1,44,212,7191147,2877,2480683,5788523,FALSE,"Aves",NA,NA
5788507,"Nisaetus floris (Hartert, 1898)","species","ACCEPTED","EXACT","Nisaetus floris",98,"Animalia","Chordata","Accipitriformes","Accipitridae","Nisaetus","Nisaetus floris",1,44,212,7191147,2877,4847461,5788507,FALSE,"Aves",NA,NA
2480985,"Caracara cheriway (Jacquin, 1784)","species","ACCEPTED","EXACT","Caracara cheriway",98,"Animalia","Chordata","Falconiformes","Falconidae","Caracara","Caracara cheriway",1,44,212,7191407,5240,2480984,2480985,FALSE,"Aves",NA,NA
2481058,"Falco pelegrinoides Temminck, 1829","species","ACCEPTED","EXACT","Falco pelegrinoides",98,"Animalia","Chordata","Falconiformes","Falconidae","Falco","Falco pelegrinoides",1,44,212,7191407,5240,2480996,2481058,FALSE,"Aves",NA,NA
2480971,"Sula granti Rothschild, 1902","species","ACCEPTED","EXACT","Sula granti",98,"Animalia","Chordata","Suliformes","Sulidae","Sula","Sula granti",1,44,212,7192775,9351,2480966,2480971,FALSE,"Aves",NA,NA
2482085,"Anhinga novaehollandiae (Gould, 1847)","species","ACCEPTED","EXACT","Anhinga novaehollandiae",98,"Animalia","Chordata","Suliformes","Anhingidae","Anhinga","Anhinga novaehollandiae",1,44,212,7192775,2989,2482079,2482085,FALSE,"Aves",NA,NA
2482080,"Anhinga rufa (Daudin, 1802)","species","ACCEPTED","EXACT","Anhinga rufa",98,"Animalia","Chordata","Suliformes","Anhingidae","Anhinga","Anhinga rufa",1,44,212,7192775,2989,2482079,2482080,FALSE,"Aves",NA,NA
2480898,"Egretta gularis (Bosc, 1792)","species","ACCEPTED","EXACT","Egretta gularis",98,"Animalia","Chordata","Pelecaniformes","Ardeidae","Egretta","Egretta gularis",1,44,212,7190953,3685,2480872,2480898,FALSE,"Aves",NA,NA
9539567,"Butorides virescens (Linnaeus, 1758)","species","ACCEPTED","EXACT","Butorides virescens",98,"Animalia","Chordata","Pelecaniformes","Ardeidae","Butorides","Butorides virescens",1,44,212,7190953,3685,2480817,9539567,FALSE,"Aves",NA,NA
4352332,"Phoenicopterus roseus Pallas, 1811","species","ACCEPTED","EXACT","Phoenicopterus roseus",98,"Animalia","Chordata","Phoenicopteriformes","Phoenicopteridae","Phoenicopterus","Phoenicopterus roseus",1,44,212,7191426,5269,2481102,4352332,FALSE,"Aves",NA,NA
5789313,"Bostrychia bocagei (Chapin, 1923)","species","ACCEPTED","EXACT","Bostrychia bocagei",98,"Animalia","Chordata","Pelecaniformes","Threskiornithidae","Bostrychia","Bostrychia bocagei",1,44,212,7190953,5288,7237181,5789313,FALSE,"Aves",NA,NA
5789314,"Threskiornis bernieri (Bonaparte, 1855)","species","ACCEPTED","EXACT","Threskiornis bernieri",98,"Animalia","Chordata","Pelecaniformes","Threskiornithidae","Threskiornis","Threskiornis bernieri",1,44,212,7190953,5288,2480763,5789314,FALSE,"Aves",NA,NA
5229157,"Pelecanus thagus Molina, 1782","species","ACCEPTED","EXACT","Pelecanus thagus",98,"Animalia","Chordata","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus thagus",1,44,212,7190953,9329,10650925,5229157,FALSE,"Aves",NA,NA
4352338,"Eudyptes moseleyi Mathews & Iredale, 1921","species","ACCEPTED","EXACT","Eudyptes moseleyi",98,"Animalia","Chordata","Sphenisciformes","Spheniscidae","Eudyptes","Eudyptes moseleyi",1,44,212,7190978,5284,2481633,4352338,FALSE,"Aves",NA,NA
2481955,"Gavia pacifica (Lawrence, 1858)","species","ACCEPTED","EXACT","Gavia pacifica",98,"Animalia","Chordata","Gaviiformes","Gaviidae","Gavia","Gavia pacifica",1,44,212,7192754,9312,2481954,2481955,FALSE,"Aves",NA,NA
2481510,"Pseudobulweria becki (Murphy, 1928)","species","ACCEPTED","EXACT","Pseudobulweria becki",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Pseudobulweria","Pseudobulweria becki",1,44,212,7192755,9339,2481502,2481510,FALSE,"Aves",NA,NA
2481456,"Pterodroma brevipes (Peale, 1848)","species","ACCEPTED","EXACT","Pterodroma brevipes",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Pterodroma","Pterodroma brevipes",1,44,212,7192755,9339,2481443,2481456,FALSE,"Aves",NA,NA
2481486,"Pterodroma heraldica (Salvin, 1888)","species","ACCEPTED","EXACT","Pterodroma heraldica",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Pterodroma","Pterodroma heraldica",1,44,212,7192755,9339,2481443,2481486,FALSE,"Aves",NA,NA
2481474,"Pterodroma atrata (Mathews, 1912)","species","ACCEPTED","EXACT","Pterodroma atrata",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Pterodroma","Pterodroma atrata",1,44,212,7192755,9339,2481443,2481474,FALSE,"Aves",NA,NA
2481449,"Pterodroma sandwichensis (Ridgway, 1884)","species","ACCEPTED","EXACT","Pterodroma sandwichensis",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Pterodroma","Pterodroma sandwichensis",1,44,212,7192755,9339,2481443,2481449,FALSE,"Aves",NA,NA
4352304,"Pterodroma caribbaea Carte, 1866","species","ACCEPTED","EXACT","Pterodroma caribbaea",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Pterodroma","Pterodroma caribbaea",1,44,212,7192755,9339,2481443,4352304,FALSE,"Aves",NA,NA
2481497,"Procellaria conspicillata Gould, 1844","species","ACCEPTED","EXACT","Procellaria conspicillata",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Procellaria","Procellaria conspicillata",1,44,212,7192755,9339,2481430,2481497,FALSE,"Aves",NA,NA
2481518,"Calonectris edwardsii (Oustalet, 1883)","species","ACCEPTED","EXACT","Calonectris edwardsii",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Calonectris","Calonectris edwardsii",1,44,212,7192755,9339,2481517,2481518,FALSE,"Aves",NA,NA
5229360,"Puffinus mauretanicus Lowe, 1921","species","ACCEPTED","EXACT","Puffinus mauretanicus",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Puffinus","Puffinus mauretanicus",1,44,212,7192755,9339,5229335,5229360,FALSE,"Aves",NA,NA
9503570,"Puffinus newelli Henshaw, 1900","species","ACCEPTED","EXACT","Puffinus newelli",98,"Animalia","Chordata","Procellariiformes","Procellariidae","Puffinus","Puffinus newelli",1,44,212,7192755,9339,5229335,9503570,FALSE,"Aves",NA,NA
5722870,"Diomedea antipodensis C.J.R.Robertson & Warham, 1992","species","ACCEPTED","EXACT","Diomedea antipodensis",98,"Animalia","Chordata","Procellariiformes","Diomedeidae","Diomedea","Diomedea antipodensis",1,44,212,7192755,5238,2481387,5722870,FALSE,"Aves",NA,NA
5722866,"Diomedea dabbenena Mathews, 1929","species","ACCEPTED","EXACT","Diomedea dabbenena",98,"Animalia","Chordata","Procellariiformes","Diomedeidae","Diomedea","Diomedea dabbenena",1,44,212,7192755,5238,2481387,5722866,FALSE,"Aves",NA,NA
5722868,"Diomedea sanfordi Murphy, 1917","species","ACCEPTED","EXACT","Diomedea sanfordi",98,"Animalia","Chordata","Procellariiformes","Diomedeidae","Diomedea","Diomedea sanfordi",1,44,212,7192755,5238,2481387,5722868,FALSE,"Aves",NA,NA
4847290,"Thalassarche impavida Mathews, 1912","species","ACCEPTED","EXACT","Thalassarche impavida",98,"Animalia","Chordata","Procellariiformes","Diomedeidae","Thalassarche","Thalassarche impavida",1,44,212,7192755,5238,2481398,4847290,FALSE,"Aves",NA,NA
4847293,"Thalassarche steadi Falla, 1933","species","ACCEPTED","EXACT","Thalassarche steadi",98,"Animalia","Chordata","Procellariiformes","Diomedeidae","Thalassarche","Thalassarche steadi",1,44,212,7192755,5238,2481398,4847293,FALSE,"Aves",NA,NA
4352294,"Thalassarche eremita Murphy, 1930","species","ACCEPTED","EXACT","Thalassarche eremita",98,"Animalia","Chordata","Procellariiformes","Diomedeidae","Thalassarche","Thalassarche eremita",1,44,212,7192755,5238,2481398,4352294,FALSE,"Aves",NA,NA
4847291,"Thalassarche salvini (Rothschild, 1893)","species","ACCEPTED","EXACT","Thalassarche salvini",98,"Animalia","Chordata","Procellariiformes","Diomedeidae","Thalassarche","Thalassarche salvini",1,44,212,7192755,5238,2481398,4847291,FALSE,"Aves",NA,NA
4352295,"Thalassarche carteri (Rothschild, 1903)","species","ACCEPTED","EXACT","Thalassarche carteri",98,"Animalia","Chordata","Procellariiformes","Diomedeidae","Thalassarche","Thalassarche carteri",1,44,212,7192755,5238,2481398,4352295,FALSE,"Aves",NA,NA
5788459,"Oceanodroma monteiroi A.L.Smith, 2008","species","ACCEPTED","EXACT","Oceanodroma monteiroi",98,"Animalia","Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma monteiroi",1,44,212,7192755,5249,2481998,5788459,FALSE,"Aves",NA,NA
5789110,"Zimmerius acer (Salvin & Godman, 1883)","species","SYNONYM","EXACT","Zimmerius acer",98,"Animalia","Chordata","Passeriformes","Tyrannidae","Zimmerius","Zimmerius gracilipes",1,44,212,729,5291,2483931,2483950,TRUE,"Aves",NA,6174364
5789111,"Zimmerius albigularis","species","ACCEPTED","EXACT","Zimmerius albigularis",98,"Animalia","Chordata","Passeriformes","Tyrannidae","Zimmerius","Zimmerius albigularis",1,44,212,729,5291,2483931,5789111,FALSE,"Aves",NA,NA
2487779,"Corapipo altera Hellmayr, 1906","species","ACCEPTED","EXACT","Corapipo altera",98,"Animalia","Chordata","Passeriformes","Pipridae","Corapipo","Corapipo altera",1,44,212,729,5270,2487776,2487779,FALSE,"Aves",NA,NA
5788642,"Hypocnemis ochrogyna Zimmer, 1932","species","ACCEPTED","EXACT","Hypocnemis ochrogyna",98,"Animalia","Chordata","Passeriformes","Thamnophilidae","Hypocnemis","Hypocnemis ochrogyna",1,44,212,729,5286,2490071,5788642,FALSE,"Aves",NA,NA
7341394,"Hypocnemis subflava Cabanis, 1873","species","ACCEPTED","EXACT","Hypocnemis subflava",98,"Animalia","Chordata","Passeriformes","Thamnophilidae","Hypocnemis","Hypocnemis subflava",1,44,212,729,5286,2490071,7341394,FALSE,"Aves",NA,NA
7341402,"Hypocnemis peruviana Taczanowski, 1884","species","ACCEPTED","EXACT","Hypocnemis peruviana",98,"Animalia","Chordata","Passeriformes","Thamnophilidae","Hypocnemis","Hypocnemis peruviana",1,44,212,729,5286,2490071,7341402,FALSE,"Aves",NA,NA
5788641,"Hypocnemis flavescens P.L.Sclater, 1865","species","ACCEPTED","EXACT","Hypocnemis flavescens",98,"Animalia","Chordata","Passeriformes","Thamnophilidae","Hypocnemis","Hypocnemis flavescens",1,44,212,729,5286,2490071,5788641,FALSE,"Aves",NA,NA
7341385,"Hypocnemis striata (Spix, 1825)","species","ACCEPTED","EXACT","Hypocnemis striata",98,"Animalia","Chordata","Passeriformes","Thamnophilidae","Hypocnemis","Hypocnemis striata",1,44,212,729,5286,2490071,7341385,FALSE,"Aves",NA,NA
