"accepted_gbif_id","order","family","status","scientific","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","diet_source","diet_certainty","bodymass_value","bodymass_source","bodymass_speclevel","msw3_id","mswfamilylatin","forstrat_value","forstrat_certainty","forstrat_comment","activity_nocturnal","activity_crepuscular","activity_diurnal","activity_source","activity_certainty","specid","passnonpass","iocorder","blfamilylatin","blfamilyenglish","blfamsequid","taxo","english","diet_5cat","diet_enteredby","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist","forstrat_source","forstrat_speclevel","forstrat_enteredby","nocturnal","bodymass_comment","record_comment"
2435875,"Soricomorpha","Soricidae","ACCEPTED","Blarina carolinensis",40,0,0,0,30,0,0,0,0,30,"Ref_1","ABC",13.5,"Ref_117","1",3548,"Soricidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435859,"Soricomorpha","Soricidae","ACCEPTED","Blarina hylophaga",40,0,0,0,30,0,0,0,0,30,"Ref_1","ABC",14.5,"Ref_117","1",3547,"Soricidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435879,"Soricomorpha","Soricidae","ACCEPTED","Blarina peninsulae",40,0,0,0,30,0,0,0,0,30,"Ref_2","D1",17.63,"Ref_2","Ref_3",3549,"Soricidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435764,"Soricomorpha","Soricidae","ACCEPTED","Blarinella griselda",70,0,10,0,0,20,0,0,0,0,"Ref_3","D2",12.5,"Ref_2","Ref_3",3545,"Soricidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435765,"Soricomorpha","Soricidae","ACCEPTED","Blarinella quadraticauda",70,0,10,0,0,20,0,0,0,0,"Ref_3","D2",12.5,"Ref_117","1",3543,"Soricidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435763,"Soricomorpha","Soricidae","ACCEPTED","Blarinella wardi",70,0,10,0,0,20,0,0,0,0,"Ref_3","D2",11.26,"Ref_178","2",3544,"Soricidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439095,"Rodentia","Cricetidae","ACCEPTED","Blarinomys breviceps",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2",36.8,"Ref_117","1",1723,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440963,"Artiodactyla","Cervidae","ACCEPTED","Blastocerus dichotomus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",86666.25,"Ref_117","1",5283,"Cervidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219938,"Rodentia","Echimyidae","ACCEPTED","Boromys offella",0,0,0,0,0,0,30,0,20,50,"Ref_3","D2",272.28,"Ref_2","Ref_3",3009,"Echimyidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219939,"Rodentia","Echimyidae","ACCEPTED","Boromys torrei",0,0,0,0,0,0,30,0,20,50,"Ref_3","D2",272.28,"Ref_2","Ref_3",3010,"Echimyidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441025,"Artiodactyla","Bovidae","ACCEPTED","Bos frontalis",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",8e+05,"Ref_117","1",5173,"Bovidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441019,"Artiodactyla","Bovidae","ACCEPTED","Bos grunniens",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",416500,"Ref_117","1",5174,"Bovidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441027,"Artiodactyla","Bovidae","ACCEPTED","Bos javanicus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",625000,"Ref_117","1",5177,"Bovidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441018,"Artiodactyla","Bovidae","ACCEPTED","Bos sauveli",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",8e+05,"Ref_117","1",5176,"Bovidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441022,"Artiodactyla","Bovidae","ACCEPTED","Bos taurus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",9e+05,"Ref_117","1",5175,"Bovidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441133,"Artiodactyla","Bovidae","ACCEPTED","Boselaphus tragocamelus",0,0,0,0,0,0,20,0,0,80,"Ref_1","ABC",169000,"Ref_117","1",5178,"Bovidae","G","A",NA,0,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438980,"Rodentia","Muridae","ACCEPTED","Brachiones przewalskii",10,0,0,0,0,0,10,0,20,60,"Ref_3","D2",61.11,"Ref_178","2",2104,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436688,"Lagomorpha","Leporidae","ACCEPTED","Brachylagus idahoensis",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",421.34,"Ref_117","1",3153,"Leporidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218760,"Chiroptera","Phyllostomidae","ACCEPTED","Brachyphylla cavernarum",10,0,0,0,0,0,70,10,0,10,"Ref_1","ABC",46.17,"Ref_117","1",4132,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218761,"Chiroptera","Phyllostomidae","ACCEPTED","Brachyphylla nana",10,0,0,0,0,0,70,10,0,10,"Ref_1","ABC",35.83,"Ref_117","1",4133,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438951,"Rodentia","Nesomyidae","ACCEPTED","Brachytarsomys albicauda",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC",200,"Ref_117","1",1324,"Nesomyidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4263420,"Rodentia","Nesomyidae","ACCEPTED","Brachytarsomys villosa",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC",220,"Ref_117","1",1325,"Nesomyidae","Ar","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436666,"Primates","Atelidae","ACCEPTED","Brachyteles arachnoides",0,0,0,0,0,0,20,10,20,50,"Ref_1","ABC",13499.88,"Ref_117","1",621,"Atelidae","Ar","A",NA,0,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4267243,"Primates","Atelidae","ACCEPTED","Brachyteles hypoxanthus",0,0,0,0,0,0,20,10,0,70,"Ref_1","ABC",13499.88,"Ref_2","Ref_3",620,"Atelidae","Ar","A",NA,0,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439207,"Rodentia","Nesomyidae","ACCEPTED","Brachyuromys betsileoensis",10,0,0,0,0,0,30,0,50,10,"Ref_1","ABC",92.5,"Ref_117","1",1326,"Nesomyidae","Ar","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439208,"Rodentia","Nesomyidae","ACCEPTED","Brachyuromys ramirohitra",10,0,0,0,0,0,30,0,50,10,"Ref_1","ABC",90,"Ref_117","1",1327,"Nesomyidae","Ar","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436352,"Pilosa","Bradypodidae","ACCEPTED","Bradypus pygmaeus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",4022.57,"Ref_2","Ref_3",437,"Bradypodidae","Ar","A",NA,1,1,1,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436351,"Pilosa","Bradypodidae","ACCEPTED","Bradypus torquatus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",3899.96,"Ref_117","1",438,"Bradypodidae","Ar","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436361,"Pilosa","Bradypodidae","ACCEPTED","Bradypus tridactylus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",3849.99,"Ref_117","1",439,"Bradypodidae","Ar","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436353,"Pilosa","Bradypodidae","ACCEPTED","Bradypus variegatus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",4335.01,"Ref_117","1",440,"Bradypodidae","Ar","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439815,"Rodentia","Echimyidae","ACCEPTED","Brotomys contractus",0,0,0,0,0,0,30,0,20,50,"Ref_3","D2",272.28,"Ref_2","Ref_3",3011,"Echimyidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439816,"Rodentia","Echimyidae","ACCEPTED","Brotomys voratus",0,0,0,0,0,0,30,0,20,50,"Ref_3","D2",272.28,"Ref_2","Ref_3",3012,"Echimyidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265068,"Rodentia","Cricetidae","SYNONYM","Brucepattersonius albinasus",90,0,0,0,0,0,0,0,0,10,"Ref_2","D1",20,"Ref_139","1",1730,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265068,"Rodentia","Cricetidae","ACCEPTED","Brucepattersonius griserufescens",90,0,0,0,0,0,0,0,0,10,"Ref_2","D1",23.7,"Ref_139","1",1724,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265065,"Rodentia","Cricetidae","ACCEPTED","Brucepattersonius guarani",90,0,0,0,0,0,0,0,0,10,"Ref_2","D1",30.87,"Ref_2","Ref_3",1729,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265070,"Rodentia","Cricetidae","ACCEPTED","Brucepattersonius igniventris",90,0,0,0,0,0,0,0,0,10,"Ref_2","D1",32,"Ref_143","1",1731,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265067,"Rodentia","Cricetidae","ACCEPTED","Brucepattersonius iheringi",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC",43,"Ref_58","1",1728,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265064,"Rodentia","Cricetidae","ACCEPTED","Brucepattersonius misionensis",90,0,0,0,0,0,0,0,0,10,"Ref_2","D1",43,"Ref_143","1",1727,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265069,"Rodentia","Cricetidae","ACCEPTED","Brucepattersonius paradisus",90,0,0,0,0,0,0,0,0,10,"Ref_2","D1",30.87,"Ref_2","Ref_3",1726,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265066,"Rodentia","Cricetidae","ACCEPTED","Brucepattersonius soricinus",90,0,0,0,0,0,0,0,0,10,"Ref_2","D1",30.87,"Ref_2","Ref_3",1725,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7422937,"Artiodactyla","Bovidae","ACCEPTED","Bubalus bubalis",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",431250,"Ref_117","1",5179,"Bovidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8085503,"Artiodactyla","Bovidae","ACCEPTED","Bubalus depressicornis",0,0,0,0,0,0,20,0,0,80,"Ref_1","ABC",3e+05,"Ref_117","1",5182,"Bovidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7349281,"Artiodactyla","Bovidae","ACCEPTED","Bubalus mindorensis",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",233333.33,"Ref_117","1",5181,"Bovidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7846959,"Artiodactyla","Bovidae","ACCEPTED","Bubalus quarlesi",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",150000,"Ref_117","1",5180,"Bovidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441046,"Artiodactyla","Bovidae","ACCEPTED","Budorcas taxicolor",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",302000,"Ref_117","1",5206,"Bovidae","G","A",NA,0,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437852,"Rodentia","Muridae","ACCEPTED","Bullimus bagobus",10,0,0,0,0,0,10,0,20,60,"Ref_3","D2",432.5,"Ref_117","1",2279,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264853,"Rodentia","Muridae","ACCEPTED","Bullimus gamay",10,0,0,0,0,0,10,0,20,60,"Ref_3","D2",367.8,"Ref_140","1",2280,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437853,"Rodentia","Muridae","ACCEPTED","Bullimus luzonicus",10,0,0,0,0,0,10,0,20,60,"Ref_3","D2",445,"Ref_117","1",2278,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436681,"Lagomorpha","Leporidae","ACCEPTED","Bunolagus monticularis",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",1750.01,"Ref_117","1",3154,"Leporidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219846,"Rodentia","Muridae","ACCEPTED","Bunomys andrewsi",60,0,0,0,0,0,40,0,0,0,"Ref_1","ABC",125,"Ref_117","1",2282,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219843,"Rodentia","Muridae","ACCEPTED","Bunomys chrysocomus",60,0,0,0,0,0,40,0,0,0,"Ref_1","ABC",116,"Ref_117","1",2283,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219848,"Rodentia","Muridae","ACCEPTED","Bunomys coelestis",60,0,0,0,0,0,40,0,0,0,"Ref_1","ABC",120,"Ref_117","1",2284,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219845,"Rodentia","Muridae","ACCEPTED","Bunomys fratrorum",60,0,0,0,0,0,40,0,0,0,"Ref_1","ABC",135,"Ref_117","1",2285,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219847,"Rodentia","Muridae","ACCEPTED","Bunomys penitus",60,0,0,0,0,0,40,0,0,0,"Ref_1","ABC",170,"Ref_117","1",2281,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219844,"Rodentia","Muridae","ACCEPTED","Bunomys prolatus",60,0,0,0,0,0,40,0,0,0,"Ref_1","ABC",131,"Ref_117","1",2286,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786121,"Primates","Hylobatidae","SYNONYM","Bunopithecus hoolock",10,0,0,0,0,0,70,0,0,20,"Ref_10","ABC",6699,"Ref_58","1",817,"Hylobatidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440237,"Diprotodontia","Burramyidae","ACCEPTED","Burramys parvus",40,0,0,0,0,0,30,0,30,0,"Ref_1","ABC",41.5,"Ref_117","1",198,"Burramyidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440806,"Cingulata","Dasypodidae","ACCEPTED","Cabassous centralis",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",3809.96,"Ref_117","1",431,"Dasypodidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440810,"Cingulata","Dasypodidae","ACCEPTED","Cabassous chacoensis",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",1490.01,"Ref_117","1",432,"Dasypodidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440811,"Cingulata","Dasypodidae","ACCEPTED","Cabassous tatouay",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",5349.95,"Ref_117","1",433,"Dasypodidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440807,"Cingulata","Dasypodidae","ACCEPTED","Cabassous unicinctus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",4799.99,"Ref_117","1",430,"Dasypodidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436410,"Primates","Pitheciidae","ACCEPTED","Cacajao calvus",10,0,0,0,10,0,70,0,0,10,"Ref_1","ABC",5796.02,"Ref_117","1",673,"Pitheciidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436409,"Primates","Pitheciidae","ACCEPTED","Cacajao melanocephalus",10,0,0,0,10,0,70,0,0,10,"Ref_1","ABC",3100,"Ref_117","1",674,"Pitheciidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433364,"Paucituberculata","Caenolestidae","ACCEPTED","Caenolestes caniventer",70,0,0,0,10,0,10,0,0,10,"Ref_1","ABC",40,"Ref_117","1",93,"Caenolestidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433363,"Paucituberculata","Caenolestidae","ACCEPTED","Caenolestes condorensis",70,0,0,0,10,0,10,0,0,10,"Ref_2","D1",47.81,"Ref_58","1",94,"Caenolestidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433360,"Paucituberculata","Caenolestidae","ACCEPTED","Caenolestes convelatus",70,0,0,0,10,0,10,0,0,10,"Ref_1","ABC",40,"Ref_117","1",95,"Caenolestidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433365,"Paucituberculata","Caenolestidae","ACCEPTED","Caenolestes fuliginosus",70,0,0,0,10,0,10,0,0,10,"Ref_1","ABC",27.8,"Ref_117","1",96,"Caenolestidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432186,"Afrosoricida","Chrysochloridae","ACCEPTED","Calcochloris leucorhinus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",49.7,"Ref_178","2",384,"Chrysochloridae","G","A",NA,1,1,1,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432190,"Afrosoricida","Chrysochloridae","ACCEPTED","Calcochloris obtusirostris",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",24.05,"Ref_117","1",383,"Chrysochloridae","G","A",NA,1,1,1,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432184,"Afrosoricida","Chrysochloridae","ACCEPTED","Calcochloris tytonis",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",49.7,"Ref_178","2",385,"Chrysochloridae","G","A",NA,1,1,1,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9595642,"Primates","Pitheciidae","SYNONYM","Callicebus baptista",10,0,0,0,0,0,70,0,10,10,"Ref_108","ABC",1011.32,"Ref_2","Ref_3",647,"Pitheciidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436391,"Primates","Pitheciidae","ACCEPTED","Callicebus barbarabrownae",20,0,0,0,0,0,50,0,0,30,"Ref_1","ABC",1011.32,"Ref_2","Ref_3",651,"Pitheciidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
