"reference_ID","first_author","reference_year","data_source","data_digitizer","data_checker","sample_type","body_part","food_ref","egestion_age","egestion_age_unit","bodymass_mean","bodymass_min","bodymass_max","bodymass_value_error","bodymass_error_type","bodymass_n_samples","bodymass_unit","bodymass_weight_type","age_mean","age_min","age_max","age_value_error","age_error_type","age_n_samples","age_unit","male_prop","sampling_year","sampling_month","sampling_day","sampling_season","sampling_location","sampling_latitude","sampling_longitude","location_in_reference","organism_name_ref","species_latin_name_ref","species_latin_name_gbif","gbif_id","gbif_id2","organism_stage","environment","temperature","food_ID","body_ID","feces_ID","urine_ID","nb_items_per_sample","nb_individuals_per_sample","individual_known","observation_resolution","observation_ID","animal_group_ID","times_series_ID","time_point","time_unit","repetition_ID","component_name","component_mean","component_min","component_max","component_value_error","component_error_type","component_n_samples","component_unit","component_weight_type","component_data_type","component_detail","component_extraction_method","component_measure_method","freezing","autoclaving","drying","oven","drying_time","drying_time_unit","drying_temp","drying_temp_unit","grinding","grinding_fineness","grinding_fineness_unit","comments"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,"kg",NA,3,0.67,9,NA,NA,2,"year",0.57,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"capra_falconeri","capra_falconeri",2441050,2441050,NA,"zoo","5",NA,NA,147,NA,NA,7,1,"population",290,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441050-568-g1-1"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,"kg",NA,3,0.67,9,NA,NA,2,"year",0.57,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"capra_falconeri","capra_falconeri",2441050,2441050,NA,"zoo","5",NA,NA,147,NA,NA,7,1,"population",291,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441050-568-g1-1"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,NA,NA,350,NA,NA,NA,NA,NA,"kg","ww",6,NA,NA,NA,NA,NA,"year",1,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"acrocodia_indica","acrocodia_indica",7818962,7818962,NA,"zoo","15",NA,NA,148,NA,NA,NA,1,"individual",292,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-7818962-568-i1-1"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,NA,NA,350,NA,NA,NA,NA,NA,"kg","ww",6,NA,NA,NA,NA,NA,"year",1,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"acrocodia_indica","acrocodia_indica",7818962,7818962,NA,"zoo","15",NA,NA,148,NA,NA,NA,1,"individual",293,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-7818962-568-i1-1"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,"<24","hour",205,NA,NA,NA,NA,NA,"kg","ww",NA,NA,NA,NA,NA,NA,"year",0.5,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"budorcas_taxicolor","budorcas_taxicolor",2441046,4262671,NA,"zoo","5",NA,NA,149,NA,NA,2,1,"population",294,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-4262671-568-g1-1"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,"<24","hour",205,NA,NA,NA,NA,NA,"kg","ww",NA,NA,NA,NA,NA,NA,"year",0.5,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"budorcas_taxicolor","budorcas_taxicolor",2441046,4262671,NA,"zoo","5",NA,NA,149,NA,NA,2,1,"population",295,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-4262671-568-g1-1"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,"<24","hour",16,NA,NA,NA,NA,NA,"kg","ww",4,NA,NA,NA,NA,NA,"year",NA,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"nanaemorhedus_griseus","nanaemorhedus_griseus",7261419,7261419,NA,"zoo","5",NA,NA,150,NA,NA,NA,1,"population",296,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-7261419-568-g1-1"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,"<24","hour",16,NA,NA,NA,NA,NA,"kg","ww",4,NA,NA,NA,NA,NA,"year",NA,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"nanaemorhedus_griseus","nanaemorhedus_griseus",7261419,7261419,NA,"zoo","5",NA,NA,150,NA,NA,NA,1,"population",297,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-7261419-568-g1-1"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,"<24","hour",60,NA,NA,NA,NA,NA,"kg","ww",4.5,3,6,NA,NA,2,"year",0.5,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"oreamnos_americanus","oreamnos_americanus",2441151,2441151,NA,"zoo","5",NA,NA,151,NA,NA,2,1,"population",298,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441151-568-g1-1"
"1030_999","charberet",2020,568,"pussacq",NA,"feces",NA,NA,"<24","hour",60,NA,NA,NA,NA,NA,"kg","ww",4.5,3,6,NA,NA,2,"year",0.5,2021,1,27,NA,"menagerie_zoo_du_jardin_des_plantes",NA,NA,NA,NA,"oreamnos_americanus","oreamnos_americanus",2441151,2441151,NA,"zoo","5",NA,NA,151,NA,NA,2,1,"population",299,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441151-568-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"macropus_rufogriseus","macropus_rufogriseus",2440196,2440196,NA,"zoo","12",NA,NA,152,NA,NA,NA,0,"population",300,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2440196-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"macropus_rufogriseus","macropus_rufogriseus",2440196,2440196,NA,"zoo","12",NA,NA,152,NA,NA,NA,0,"population",301,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2440196-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,NA,NA,450,NA,NA,NA,NA,NA,"kg","ww",NA,NA,NA,NA,NA,NA,NA,0.5,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"bos_grunniens","bos_grunniens",2441019,2441019,NA,"zoo",NA,NA,NA,153,NA,NA,4,0,"population",302,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441019-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,NA,NA,450,NA,NA,NA,NA,NA,"kg","ww",NA,NA,NA,NA,NA,NA,NA,0.5,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"bos_grunniens","bos_grunniens",2441019,2441019,NA,"zoo",NA,NA,NA,153,NA,NA,4,0,"population",303,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441019-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"lama_glama","lama_glama",5220190,5220190,NA,"zoo","12",NA,NA,154,NA,NA,NA,0,"population",304,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-5220190-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"lama_glama","lama_glama",5220190,5220190,NA,"zoo","12",NA,NA,154,NA,NA,NA,0,"population",305,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-5220190-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"bos_taurus","bos_taurus",2441022,2441022,NA,"zoo",NA,NA,NA,155,NA,NA,NA,0,"population",306,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441022-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"bos_taurus","bos_taurus",2441022,2441022,NA,"zoo",NA,NA,NA,155,NA,NA,NA,0,"population",307,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441022-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zoo_african_safari",NA,NA,NA,NA,"macropus_rufus","macropus_rufus",5219963,5219963,NA,"zoo",NA,NA,NA,156,NA,NA,NA,0,"population",308,NA,NA,NA,NA,NA,"N",2.122715712,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-5219963-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zoo_african_safari",NA,NA,NA,NA,"macropus_rufus","macropus_rufus",5219963,5219963,NA,"zoo",NA,NA,NA,156,NA,NA,NA,0,"population",309,NA,NA,NA,NA,NA,"C",38.43203735,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-5219963-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24",NA,10,NA,NA,NA,NA,NA,"kg","ww",4,NA,NA,NA,NA,NA,"year",0,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"nasua_nasua","nasua_nasua",2433536,2433536,NA,"zoo","25",NA,NA,157,NA,NA,3,1,"population",310,NA,NA,NA,NA,NA,"N",2.861124039,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2433536-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24",NA,10,NA,NA,NA,NA,NA,"kg","ww",4,NA,NA,NA,NA,NA,"year",0,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"nasua_nasua","nasua_nasua",2433536,2433536,NA,"zoo","25",NA,NA,157,NA,NA,3,1,"population",311,NA,NA,NA,NA,NA,"C",37.10412598,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2433536-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",9,NA,NA,NA,NA,NA,NA,"ww",2,NA,NA,NA,NA,NA,"year",0.33,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"salvator_rufescens","salvator_rufescens",8285095,8285095,NA,"zoo","28",NA,NA,158,NA,NA,3,0,"population",312,NA,NA,NA,NA,NA,"N",25.67815781,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-8285095-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",9,NA,NA,NA,NA,NA,NA,"ww",2,NA,NA,NA,NA,NA,"year",0.33,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"salvator_rufescens","salvator_rufescens",8285095,8285095,NA,"zoo","28",NA,NA,158,NA,NA,3,0,"population",313,NA,NA,NA,NA,NA,"C",28.12849236,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-8285095-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",25,NA,NA,NA,NA,NA,"kg","ww",4,NA,NA,NA,NA,NA,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"rhea_americana","rhea_americana",2495165,2495165,NA,"zoo","12",NA,NA,159,NA,NA,NA,0,"population",314,NA,NA,NA,NA,NA,"N",1.534569144,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2495165-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",25,NA,NA,NA,NA,NA,"kg","ww",4,NA,NA,NA,NA,NA,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"rhea_americana","rhea_americana",2495165,2495165,NA,"zoo","12",NA,NA,159,NA,NA,NA,0,"population",315,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2495165-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",12,NA,NA,NA,NA,NA,"kg","ww",3,NA,NA,NA,NA,NA,"year",NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"dolichotis_patagonum","dolichotis_patagonum",2437619,2437619,NA,"zoo","12",NA,NA,160,NA,NA,NA,0,"population",316,NA,NA,NA,NA,NA,"N",2.404252768,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2437619-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",12,NA,NA,NA,NA,NA,"kg","ww",3,NA,NA,NA,NA,NA,"year",NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"dolichotis_patagonum","dolichotis_patagonum",2437619,2437619,NA,"zoo","12",NA,NA,160,NA,NA,NA,0,"population",317,NA,NA,NA,NA,NA,"C",43.92605972,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2437619-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",45,NA,NA,NA,NA,NA,NA,"ww",5,NA,NA,NA,NA,NA,"year",0.33,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"dromaius_novaehollandiae","dromaius_novaehollandiae",2495134,2495134,NA,"zoo","12",NA,NA,161,NA,NA,NA,0,"population",318,NA,NA,NA,NA,NA,"N",1.415144801,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2495134-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",45,NA,NA,NA,NA,NA,NA,"ww",5,NA,NA,NA,NA,NA,"year",0.33,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"dromaius_novaehollandiae","dromaius_novaehollandiae",2495134,2495134,NA,"zoo","12",NA,NA,161,NA,NA,NA,0,"population",319,NA,NA,NA,NA,NA,"C",34.2548027,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2495134-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",550,NA,NA,NA,NA,NA,"kg","ww",5,NA,NA,NA,NA,NA,"year",1,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"camelus_dromedarius","camelus_dromedarius",9055455,9055455,NA,"zoo","12",NA,NA,162,NA,NA,NA,1,"individual",320,NA,NA,NA,NA,NA,"N",1.6897434,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-9055455-103-i1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",550,NA,NA,NA,NA,NA,"kg","ww",5,NA,NA,NA,NA,NA,"year",1,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"camelus_dromedarius","camelus_dromedarius",9055455,9055455,NA,"zoo","12",NA,NA,162,NA,NA,NA,1,"individual",321,NA,NA,NA,NA,NA,"C",42.85519791,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-9055455-103-i1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",450,NA,NA,NA,NA,NA,"kg","ww",6,NA,NA,NA,NA,NA,"year",0,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"camelus_dromedarius","camelus_dromedarius",9055455,9055455,NA,"zoo","12",NA,NA,163,NA,NA,NA,1,"individual",322,NA,NA,NA,NA,NA,"N",1.533587813,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-9055455-103-i2-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",450,NA,NA,NA,NA,NA,"kg","ww",6,NA,NA,NA,NA,NA,"year",0,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"camelus_dromedarius","camelus_dromedarius",9055455,9055455,NA,"zoo","12",NA,NA,163,NA,NA,NA,1,"individual",323,NA,NA,NA,NA,NA,"C",43.37189102,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-9055455-103-i2-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",450,NA,NA,NA,NA,NA,"kg","ww",22,NA,NA,NA,NA,NA,"year",0,2021,1,21,NA,"zoo_african_safari",NA,NA,NA,NA,"camelus_dromedarius","camelus_dromedarius",9055455,9055455,NA,"zoo","12",NA,NA,164,NA,NA,3,0,"population",324,NA,NA,NA,NA,NA,"N",1.664628148,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-9055455-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",450,NA,NA,NA,NA,NA,"kg","ww",22,NA,NA,NA,NA,NA,"year",0,2021,1,21,NA,"zoo_african_safari",NA,NA,NA,NA,"camelus_dromedarius","camelus_dromedarius",9055455,9055455,NA,"zoo","12",NA,NA,164,NA,NA,3,0,"population",325,NA,NA,NA,NA,NA,"C",43.29533386,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-9055455-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24",NA,65,NA,NA,NA,NA,NA,NA,"ww",26,NA,NA,NA,NA,NA,"year",0.5,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"centrochelys_sulcata","centrochelys_sulcata",2441533,2441533,NA,"zoo","19",NA,NA,165,NA,NA,2,0,"population",326,NA,NA,NA,NA,NA,"N",8.025375366,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441533-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24",NA,65,NA,NA,NA,NA,NA,NA,"ww",26,NA,NA,NA,NA,NA,"year",0.5,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"centrochelys_sulcata","centrochelys_sulcata",2441533,2441533,NA,"zoo","19",NA,NA,165,NA,NA,2,0,"population",327,NA,NA,NA,NA,NA,"C",38.08275604,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2441533-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24",NA,4,NA,NA,NA,NA,NA,"kg","ww",14,NA,NA,NA,NA,NA,"year",1,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"sapajus_xanthosternos","sapajus_xanthosternos",7549160,7549160,NA,"zoo","25",NA,NA,166,NA,NA,4,0,"population",328,NA,NA,NA,NA,NA,"N",2.205734015,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-7549160-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24",NA,4,NA,NA,NA,NA,NA,"kg","ww",14,NA,NA,NA,NA,NA,"year",1,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"sapajus_xanthosternos","sapajus_xanthosternos",7549160,7549160,NA,"zoo","25",NA,NA,166,NA,NA,4,0,"population",329,NA,NA,NA,NA,NA,"C",41.15732574,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-7549160-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",44684,NA,NA,NA,NA,NA,"kg","ww",NA,NA,NA,NA,NA,NA,"year",0,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"eulemur_fulvus","eulemur_fulvus",9092265,9092265,NA,"zoo","22",NA,NA,167,NA,NA,2,1,"population",330,NA,NA,NA,NA,NA,"N",2.75075531,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-9092265-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",44684,NA,NA,NA,NA,NA,"kg","ww",NA,NA,NA,NA,NA,NA,"year",0,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"eulemur_fulvus","eulemur_fulvus",9092265,9092265,NA,"zoo","22",NA,NA,167,NA,NA,2,1,"population",331,NA,NA,NA,NA,NA,"C",38.18000031,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-9092265-103-g1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",5,NA,NA,NA,NA,NA,"kg","ww",7,NA,NA,NA,NA,NA,"year",0,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"varecia_variegata","varecia_variegata",2436424,2436424,NA,"zoo","22",NA,NA,168,NA,NA,NA,1,"individual",332,NA,NA,NA,NA,NA,"N",2.420587778,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2436424-103-i1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24","hour",5,NA,NA,NA,NA,NA,"kg","ww",7,NA,NA,NA,NA,NA,"year",0,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"varecia_variegata","varecia_variegata",2436424,2436424,NA,"zoo","22",NA,NA,168,NA,NA,NA,1,"individual",333,NA,NA,NA,NA,NA,"C",43.03202057,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2436424-103-i1-1"
"1030_999","charberet",2020,103,"pussacq",NA,"feces",NA,NA,"<24",NA,4,NA,NA,NA,NA,NA,NA,"ww",25,NA,NA,NA,NA,NA,"year",0,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"varecia_variegata","varecia_variegata",2436424,2436424,NA,"zoo","22",NA,NA,169,NA,NA,NA,0,"individual",334,NA,NA,NA,NA,NA,"N",1.308599114,NA,NA,NA,NA,1,NA,"dw","stock",NA,"elemental_analyzer","elemental_analyzer",1,1,1,1,2,"d",60,"c",1,80,"µm","F-2436424-103-i2-1"
