Feed,Classification,Infraclass,Overorder,Without_Rang,Order,Underorder,Overfamily,Family,Extra,PanTheria,Source,DOI,Species,Species_lat,Difference,Food/Nutrition,Body_mass,Food_intake_in_dry_matter_per_day_in_gm,DM_dry_matter_diet,OM_organic_material_diet,CP_Crude_Protein_diet,EE_Ether_Extract_diet,NDF_diet,CF_Crude_Fibre_diet,CA_Crude_Ash_diet,N_Nitrogen_diet,Ca_diet,P_diet,Na_diet,K_diet,Mg_diet,dDM,dOM,dCP,dEE,dNDF,dCF,dCA,DM_ad,OM_ad,CP_ad,EE_ad,NDF_ad,CF_ad,CA_ad,Ca_ad,P_ad,Na_ad,K_ad,Mg_ad,Source
Herbivore,1_1_1_4,1,1,,1,,,4,,5865.86,McArthur & Sanson (1993),,Tasmanian pademelon,Thylogale billardierii,Quebracho diet 2,Herbivore,,,,,17.56,,27.7,,,2.81,,,,,,,,,,11.88,,,,,67.6,,42.9,,,,,,,,McArthur & Sanson (1993)
Herbivore,1_1_1_4,1,1,,1,,,4,,5865.86,McArthur & Sanson (1993),,Tasmanian pademelon,Thylogale billardierii,Basal diet 3,Herbivore,,,,,9.75,,34.2,,,1.56,,,,,,,,,,8.14,,,,,50.2,,23.8,,,,,,,,McArthur & Sanson (1993)
Herbivore,1_1_1_4,1,1,,1,,,4,,5865.86,McArthur & Sanson (1993),,Tasmanian pademelon,Thylogale billardierii,Quebracho diet 3,Herbivore,,,,,9.19,,32.1,,,1.47,,,,,,,,,,5.75,,,,,36.4,,17.9,,,,,,,,McArthur & Sanson (1993)
Herbivore,1_1_1_4,1,1,,1,,,4,,5399.95,Dellow & Hume (1982),,Red-necked pademelon,Thylogale thetis,Lucerne hay,Herbivore,5,179,,90.4,19,,,,,,,,,,,,50.44,13.62,,,,,,55.8,71.7,,,,,,,,,,Dellow & Hume (1982)
Herbivore,1_1_1_4,1,1,,1,,,4,,5399.95,Dellow & Hume (1982),,Red-necked pademelon,Thylogale thetis,Phalaris aquatica,Herbivore,3.2,114,,82.6,15.1,,,,,,,,,,,,51.46,11.25,,,,,,62.3,74.5,,,,,,,,,,Dellow & Hume (1982)
Herbivore,1_1_1_7,1,1,,1,,,7,,1257.17,Foley & Hume (1987),,Greater glider,Petauroides volans,Eucalyptus radiata,Herbivore,,,,,11.88,,,,,1.9,,,,,,,,6.77,,,,,,,57,,,,,,,,,,Foley & Hume (1987)
Herbivore,1_1_1_7,1,1,,1,,,7,,895.22,Foley (1991),,Common ringtail possum,Pseudocheirus peregrinus,Eucalyptus radiata,Herbivore,,,,96.5,9.69,,33.4,,,1.55,,,,,,,,6.94,,,,,,,71.6,,,,,,,,,,Foley (1991)
Herbivore,1_1_1_7,1,1,,1,,,7,,895.22,Foley (1991),,Common ringtail possum,Pseudocheirus peregrinus,Eucalyptus ovata,Herbivore,,,,95.5,12.06,,38.6,,,1.93,,,,,,,,8.96,,,,,,,74.3,,,,,,,,,,Foley (1991)
Herbivore,1_1_1_7,1,1,,1,,,7,,895.22,Foley (1991),,Common ringtail possum,Pseudocheirus peregrinus,Artifical (fruit and cereal),Herbivore,,,,97,11.44,,13.6,,,1.83,,,,,,,,10.33,,,,,,,90.3,,,,,,,,,,Foley (1991)
Herbivore,1_1_1_7,1,1,,1,,,7,,895.22,Hume et al (1996),,Common ringtail possum,Pseudocheirus peregrinus,E. haemastoma Summer,Herbivore,,,53.3,,0.74,,37.1,,,0.12,,,,,,23.93,,0.33,,14.69,,,44.9,,45,,39.6,,,,,,,,Hume et al (1996)
Herbivore,1_1_1_7,1,1,,1,,,7,,895.22,Hume et al (1996),,Common ringtail possum,Pseudocheirus peregrinus,E. haemastoma Winter,Herbivore,,,50.2,,0.97,,37.1,,,0.16,,,,,,27.86,,0.67,,22.19,,,55.5,,69.4,,59.8,,,,,,,,Hume et al (1996)
Herbivore,1_1_1_7,1,1,,1,,,7,,895.22,Hume et al (1996),,Common ringtail possum,Pseudocheirus peregrinus,E. punctata Summer,Herbivore,,,57.7,,1,,37.4,,,0.16,,,,,,30.93,,0.65,,18.36,,,53.6,,65,,49.1,,,,,,,,Hume et al (1996)
Herbivore,1_1_1_7,1,1,,1,,,7,,895.22,Hume et al (1996),,Common ringtail possum,Pseudocheirus peregrinus,E. punctata Winter,Herbivore,,,55,,1.09,,35.3,,,0.17,,,,,,23.1,,0.66,,14.72,,,42,,60.3,,41.7,,,,,,,,Hume et al (1996)
Herbivore,1_1_1_7,1,1,,1,,,7,,895.22,Sakaguchi and Hume (1990),,Ringtail possum,Pseudocheirus peregrinus,Diet 2,Herbivore,0.661,,91.3,88.7,9.7,,29.1,,,2.61,,,,,,78.52,76.55,8.31,,20.2,,,86,86.3,85.7,,69.4,,,,,,,,Sakaguchi and Hume (1990)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Foley & Hume (1987),,Brushtail possum,Trichosurus vulpecula,Eucalyptus melliodora,Herbivore,,,,,10,,,,,1.6,,,,,,,,3.33,,,,,,,33.3,,,,,,,,,,Foley & Hume (1987)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Sakaguchi and Hume (1990),,Brushtail possum,Trichosurus vulpecula,Diet 1,Herbivore,2.6,,89.5,85.2,11.5,,35.6,,,2.61,,,,,,59.97,57.34,7.77,,15.2,,,67,67.3,67.6,,42.7,,,,,,,,Sakaguchi and Hume (1990)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,A (17% NDF),Herbivore,,,,,1.31,,,,,0.21,,,,,,,,0.09,,,,,,,6.7,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,B (17% NDF),Herbivore,,,,,3.44,,,,,0.55,,,,,,,,2.45,,,,,,,71.3,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,C (17% NDF),Herbivore,,,,,6.81,,,,,1.09,,,,,,,,5.92,,,,,,,86.9,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,D (17% NDF),Herbivore,,,,,10.25,,,,,1.64,,,,,,,,8.47,,,,,,,82.6,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,E (17% NDF),Herbivore,,,,,13.44,,,,,2.15,,,,,,,,12.67,,,,,,,94.3,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,F (41% NDF),Herbivore,,,,,1.75,,,,,0.28,,,,,,,,-0.99,,,,,,,-56.8,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,G (41% NDF),Herbivore,,,,,3.44,,,,,0.55,,,,,,,,1.4,,,,,,,40.7,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,H (41% NDF),Herbivore,,,,,8.69,,,,,1.39,,,,,,,,6.12,,,,,,,70.4,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,I (41% NDF),Herbivore,,,,,12.75,,,,,2.04,,,,,,,,9.83,,,,,,,77.1,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,J (41% NDF),Herbivore,,,,,16.38,,,,,2.62,,,,,,,,12.67,,,,,,,77.4,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,K (low nitrogen),Herbivore,,,,,1,,,,,0.16,,,,,,,,0.02,,,,,,,2.1,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,L (low nitrogen),Herbivore,,,,,1.75,,,,,0.28,,,,,,,,0.64,,,,,,,36.5,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,M (low nitrogen),Herbivore,,,,,2.19,,,,,0.35,,,,,,,,1.23,,,,,,,56,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,N (low nitrogen),Herbivore,,,,,2.75,,,,,0.44,,,,,,,,1.54,,,,,,,55.9,,,,,,,,,,Wellard & Hume (1981)
Herbivore,1_1_1_8,1,1,,1,,,8,,2685.39,Wellard & Hume (1981),,Brushtail possum,Trichosurus vulpecula,O (low nitrogen),Herbivore,,,,,3.38,,,,,0.54,,,,,,,,2.04,,,,,,,60.4,,,,,,,,,,Wellard & Hume (1981)
Herbivore,2_1_1_1,2,1,,1,,,1,,6646.5,Vendl et al (unp),,Two-toed sloth,Choloepus didactylus,Animal 1,Herbivore,15,63.2,22.5,,14.4,1,18.4,5.9,7.2,,,,,,,21.74,,13.29,0.86,16.85,5.49,,96.6,,92.3,85.5,91.6,93.1,,,,,,,Vendl et al (unp)
Herbivore,2_1_1_1,2,1,,1,,,1,,6646.5,Vendl et al (unp),,Two-toed sloth,Choloepus didactylus,Animal 2,Herbivore,10,81.5,18.2,,15.3,1.2,19.4,7.1,7.6,,,,,,,17,,12.99,0.96,17.29,6.38,,93.4,,84.9,79.7,89.1,89.9,,,,,,,Vendl et al (unp)
Herbivore,2_1_1_1,2,1,,1,,,1,,6646.5,Vendl et al (unp),,Two-toed sloth,Choloepus didactylus,Animal 3,Herbivore,8.8,71.5,12.9,,11.4,0.4,24.3,3.8,12.2,,,,,,,12.27,,9.43,0.09,23.13,3.37,,95.1,,82.7,22.5,95.2,88.7,,,,,,,Vendl et al (unp)
Herbivore,2_1_1_1,2,1,,1,,,2,,6646.5,Vendl et al (unp),,Two-toed sloth,Choloepus didactylus,Animal 4,Herbivore,6.3,208.4,9.1,,18.5,0.5,21.4,7.4,12.7,,,,,,,8.59,,16.28,0.14,19.75,7.03,,94.4,,88,27.1,92.3,95,,,,,,,Vendl et al (unp)
Herbivore,2_2_1_1_1,2,2,,1,,1,1,,117999.99,Dierenfeld et al (1982),,Giant panda,Ailuropoda melanoleuca,,Herbivore,123,6860,,,9.22,,57.3,,,,,,,,,,,2.72,,10.95,,,,,29.51,,19.11,,,,,,,,Dierenfeld et al (1982)
Herbivore,2_2_1_1_1,2,2,,1,,1,1,,117999.99,Dierenfeld et al (1982),,Giant panda,Ailuropoda melanoleuca,,Herbivore,114,3350,,,8.8,,40.97,,,,,,,,,,,5.63,,10.3,,,,,63.99,,25.13,,,,,,,,Dierenfeld et al (1982)
Herbivore,2_2_3_1_1_2,2,2,,3,1,,1,2,92950.09,Van Wees et al. (2000),,Babirusa,Babyrousa babyrussa,"Pellets, boiled potatoes, grains, vegetables, fruits",Herbivore,51.66666667,,,,14.4,,24,,,2.3,,,,,,,,10.11,0,14.62,,,,,70.2,,60.9,,,,,,,,Van Wees et al. (2000)
Herbivore,2_2_3_1_1_2,2,2,,3,1,,1,2,92950.09,Van Wees et al. (2000),,Babirusa,Babyrousa babyrussa,"Pellets, boiled potatoes, grains, vegetables, fruits",Herbivore,51.66666667,,,,14.4,,24,,,2.3,,,,,,,,10.4,0,15.02,,,,,72.2,,62.6,,,,,,,,Van Wees et al. (2000)
Herbivore,2_2_3_1_1_2,2,2,,3,1,,1,2,92950.09,Conklin et al (1994),,Babirusa,Babyrousa babyrussa,Mixed diet,Herbivore,95,,51.4,,13.2,,22.7,,5.3,,,,,,,42.97,,11.3,,12.76,,,83.6,,85.6,,56.2,,,,,,,,Conklin et al (1994)
Herbivore,2_2_3_1_1_2,2,2,,3,1,,1,2,82499.99,Clauss et al (2008),,Warthog,Phacochoerus africanus,Period 1,Herbivore,,,,93.8,14.6,3.9,20.6,10.2,6.2,2.34,,,,,,,83.48,11.97,3.08,13.6,6.83,-6.08,,89,82,79,66,67,-98,,,,,,Clauss et al (2008)
Herbivore,2_2_3_1_1_2,2,2,,3,1,,1,2,82499.99,Clauss et al (2008),,Warthog,Phacochoerus africanus,Period 2,Herbivore,,,,93.4,15,4,21,10.2,6.6,2.4,,,,,,,80.32,11.85,2.96,13.23,6.02,-11.02,,86,79,74,63,59,-167,,,,,,Clauss et al (2008)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2006),,Pygmy,Hexaprotodon liberiensis,Roughage only,Herbivore,254,,,,16.1,0.7,47.5,34.8,,2.58,,,,,,,,11.75,-0.13,11.88,10.79,,,,73,-18,25,31,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2006),,Pygmy,Hexaprotodon liberiensis,Regular diet,Herbivore,243,,,,12.6,2.9,44.4,27.9,,2.02,,,,,,,,8.19,2.44,11.1,6.98,,,,65,84,25,25,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2006),,Pygmy,Hexaprotodon liberiensis,Regular diet,Herbivore,243,,,,11.4,1.4,50.7,33.6,,1.82,,,,,,,,7.07,0.9,5.07,5.71,,,,62,64,10,17,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2006),,Pygmy,Hexaprotodon liberiensis,Roughage only,Herbivore,243,,,,12.3,0.7,61.3,42.2,,1.97,,,,,,,,7.87,-0.13,22.07,16.04,,,,64,-19,36,38,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2006),,Pygmy,Hexaprotodon liberiensis,Fresh grass 1,Herbivore,235,,,,11,2.2,58.4,30,,1.76,,,,,,,,8.69,1.69,45.55,24,,,,79,77,78,80,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2006),,Pygmy,Hexaprotodon liberiensis,Fresh grass 2,Herbivore,235,,,,8.8,2.2,60.3,29.9,,1.41,,,,,,,,5.37,1.63,40.4,20.63,,,,61,74,67,69,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2006),,Pygmy,Hexaprotodon liberiensis,Fresh grass 1,Herbivore,220,,,,8.3,2.2,66.7,30.7,,1.33,,,,,,,,4.73,1.63,42.02,19.03,,,,57,74,63,62,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2006),,Pygmy,Hexaprotodon liberiensis,Fresh grass 2,Herbivore,220,,,,15.5,2.2,58.4,30.9,,2.48,,,,,,,,11.47,1.56,36.79,20.39,,,,74,71,63,66,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,high intake,Herbivore,248,,,95.6,12.7,1.9,58,,,2.03,,,,,,,59.27,8.76,1.08,30.74,,,,62,69,57,53,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,low intake,Herbivore,248,,,95.3,10.2,1.6,59.2,,,1.63,,,,,,,71.48,7.45,1.04,42.03,,,,75,73,65,71,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,high intake,Herbivore,225,,,90.2,16.2,1.7,59.3,,,2.59,,,,,,,65.85,12.64,0.88,42.1,,,,73,78,52,71,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,low intake,Herbivore,225,,,94.5,13,1.9,58.4,,,2.08,,,,,,,47.25,7.41,0.89,22.19,,,,50,57,47,38,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,high intake,Herbivore,238,,,96,12.9,2.2,63,,,2.06,,,,,,,50.88,8.13,0.57,27.72,,,,53,63,26,44,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,low intake,Herbivore,238,,,95.1,7.8,1.7,60.8,,,1.25,,,,,,,52.31,4.45,0.73,24.32,,,,55,57,43,40,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,high intake,Herbivore,203,,,92.7,15.4,2.5,58.8,,,2.46,,,,,,,42.64,9.55,0.68,19.99,,,,46,62,27,34,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,low intake,Herbivore,203,,,91.6,10.8,2.7,58.1,,,1.73,,,,,,,46.72,4.75,1.13,24.98,,,,51,44,42,43,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,high intake,Herbivore,202,,,92.3,17.8,2.8,52,,,2.85,,,,,,,60.92,12.1,1.2,30.16,,,,66,68,43,58,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,low intake,Herbivore,202,,,92.1,11.7,4.5,50.8,,,1.87,,,,,,,39.6,2.46,2.34,15.24,,,,43,21,52,30,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,235001.16,Schwarm et al (2009),,Pygmy,Hexaprotodon liberiensis,high intake,Herbivore,196,,,88.7,14.3,2.7,54,,,2.29,,,,,,,55.88,10.44,1.59,28.62,,,,63,73,59,53,,,,,,,,Schwarm et al (2009)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Arman & Field (1973),,Hippopotamus,Hippopotamus amphibius,Chopped gras mixture,Herbivore,,7800,,,10.5,,,26.8,9,1.68,,,,,,,,6.13,,,9.49,,35.2,,58.4,,,35.4,,,,,,,Arman & Field (1973)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Schwarm et al (2006),,Hippopotamus,Hippopotamus amphibius,Regular diet,Herbivore,2300,,,,10.8,2.9,46.1,24.3,,1.73,,,,,,,,8.64,2.58,20.28,9.23,,,,80,89,44,38,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Schwarm et al (2006),,Hippopotamus,Hippopotamus amphibius,Roughage only,Herbivore,2300,,,,6,0.6,59,29.9,,0.96,,,,,,,,3.12,0.18,18.88,9.27,,,,52,30,32,31,32,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Schwarm et al (2006),,Hippopotamus,Hippopotamus amphibius,Regular diet,Herbivore,1900,,,,8.3,1.3,54.5,25.2,,1.33,,,,,,,,5.15,0.85,22.89,10.08,,,,62,65,42,40,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Schwarm et al (2006),,Hippopotamus,Hippopotamus amphibius,Roughage only,Herbivore,1900,,,,6.2,0.6,63.4,30.3,,0.99,,,,,,,,3.29,0.21,27.9,11.21,,,,53,35,44,37,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Schwarm et al (2006),,Hippopotamus,Hippopotamus amphibius,Fresh grass 1,Herbivore,2500,,,,10.4,2.2,59.6,30.5,,1.66,,,,,,,,7.8,1.43,35.76,17.69,,,,75,65,60,58,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Schwarm et al (2006),,Hippopotamus,Hippopotamus amphibius,Fresh grass 2,Herbivore,2500,,,,8.8,2.2,60.3,29.9,,1.41,,,,,,,,6.25,1.74,34.97,17.34,,,,71,79,58,58,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Schwarm et al (2006),,Hippopotamus,Hippopotamus amphibius,Fresh grass 1,Herbivore,2000,,,,8.3,2.2,66.7,30.7,,1.33,,,,,,,,5.4,1.56,27.35,10.75,,,,65,71,41,35,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Schwarm et al (2006),,Hippopotamus,Hippopotamus amphibius,Fresh grass 2,Herbivore,2000,,,,12.4,2.2,61.5,30.7,,1.98,,,,,,,,10.04,1.74,33.21,15.96,,,,81,79,54,52,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_2,2,2,,3,2,,,,1536310.4,Schwarm et al (2006),,Hippopotamus,Hippopotamus amphibius,Regular diet,Herbivore,254,,,,12.3,2.7,45.4,29.4,,1.97,,,,,,,,8.12,2.19,14.98,10,,,,66,81,33,34,,,,,,,Schwarm et al (2006)
Herbivore,2_2_3_3,2,2,,3,3,,,,554515.91,Cahill & McBride (1995),,Bactrian camel,Camelus bactrianus,Experimental hay diet,Herbivore,687,,90.1,93.84,13.75,,0.71,,,2.2,,,,,,48.92,52.83,8.11,,0.41,,,54.3,56.3,59,,57.1,,,,,,,,Cahill & McBride (1995)
Herbivore,2_2_3_3,2,2,,3,3,,,,492714.47,Cianci et. al (2004),,Dromedary,Camelus dromedarius,Straw,Herbivore,579,,89.09,91.43,3.56,1.02,82.28,44.68,8.57,0.57,,,,,,39.92,43.9,-0.03,,43.9,25.62,,44.81,48.02,-0.9,,53.35,57.33,,,,,,,Cianci et. al (2004)
Herbivore,2_2_3_3,2,2,,3,3,,,,492714.47,Cianci et. al (2004),,Dromedary,Camelus dromedarius,Hay and straw,Herbivore,579,,87.86,91.38,6.17,1.42,71.63,39.27,8.62,0.99,,,,,,46.21,50.52,2.55,,37.41,21.78,,52.59,55.29,41.28,,52.23,55.45,,,,,,,Cianci et. al (2004)
Herbivore,2_2_3_3,2,2,,3,3,,,,492714.47,Cianci et. al (2004),,Dromedary,Camelus dromedarius,Hay,Herbivore,579,,87.33,91.36,7.29,1.58,67.07,36.95,8.64,1.17,,,,,,48.86,53.15,3.87,,35.18,22.01,,55.95,58.18,53.08,,52.45,59.57,,,,,,,Cianci et. al (2004)
Herbivore,2_2_3_3,2,2,,3,3,,,,492714.47,Gihad et al (1989),,Camel,Camelus dromedarius,Hay,Herbivore,594,,89.11,,11.38,1.8,,30.42,,1.82,,,,,,,,5.86,1.07,,,,53.98,,51.53,59.71,,47.63,,,,,,,Gihad et al (1989)
Herbivore,2_2_3_3,2,2,,3,3,,,,492714.47,Gihad et al (1989),,Camel,Camelus dromedarius,Hay and date seeds,Herbivore,594,,90.15,,7.95,6.15,,13.35,,1.27,,,,,,,,3.14,4.14,,,,60.7,,39.45,67.35,,59.94,,,,,,,Gihad et al (1989)
Herbivore,2_2_3_3,2,2,,3,3,,,,492714.47,Gihad et al (1989),,Camel,Camelus dromedarius,Date seeds,Herbivore,594,,90.5,,6.81,7.6,,7.67,,1.09,,,,,,57.63,,1.44,5.22,,6.46,,63.68,,21.11,68.67,,84.17,,,,,,,Gihad et al (1989)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Cordesse (1992),,Llama,Lama glama,Lucerne hay,Herbivore,78,,,,17.25,,,,,2.76,,,,,,,,12.4,,,,,,,71.9,,,,,,,,,,Cordesse (1992)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Cordesse (1992),,Llama,Lama glama,NH3-treated wheat straw,Herbivore,78,,,,10.75,,,,,1.72,,,,,,,,4.69,,,,,,,43.6,,,,,,,,,,Cordesse (1992)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Cordesse (1992),,Llama,Lama glama,Wheat straw 1.4% urea,Herbivore,78,,,,9.06,,,,,1.45,,,,,,,,4.98,,,,,,,54.9,,,,,,,,,,Cordesse (1992)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Davies et al (2007),,Llama,Lama glama,Barley,Herbivore,90,,90.2,,9.9,,,,,,,,,,,,,5.52,,,,,54.8,,55.8,,,,,,,,,,Davies et al (2007)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Davies et al (2007),,Llama,Lama glama,Barley alfalfa,Herbivore,90,,90.6,,12,,,,,,,,,,,,,7.79,,,,,59.3,,64.9,,,,,,,,,,Davies et al (2007)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Dulphy et al (1997),,Llama,Lama glama,Hay,Herbivore,118,,,,6.8,,,,,1.09,,,,,,,,2.86,,,,,,,41.99,,,,,,,,,,Dulphy et al (1997)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Dulphy et al (1997),,Llama,Lama glama,Hay + soyabean,Herbivore,118,,,,13.4,,,,,2.14,,,,,,,,9.1,,,,,,,67.92,,,,,,,,,,Dulphy et al (1997)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Dulphy et al (1997),,Llama,Lama glama,Hay + barley,Herbivore,118,,,,8.11,,,,,1.3,,,,,,,,3.76,,,,,,,46.39,,,,,,,,,,Dulphy et al (1997)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Dulphy et al (1997),,Llama,Lama glama,Hay + soyabean + barley,Herbivore,118,,,,12.56,,,,,2.01,,,,,,,,7.66,,,,,,,60.98,,,,,,,,,,Dulphy et al (1997)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Engelhardt & Schneider (1977),,Llama,Lama glama,Hay,Herbivore,120,,,87.6,11.2,3.4,,27.1,,1.79,,,,,,,55.36,5.34,1.75,,16.8,,,63.2,47.7,51.6,,62,,,,,,,Engelhardt & Schneider (1977)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Engelhardt & Schneider (1977),,Sheep,Lama glama,Hay,Herbivore,50,,,87.6,11.2,3.4,,27.1,,1.79,,,,,,,56.76,6.82,1.81,,17.05,,,64.8,60.9,53.1,,62.9,,,,,,,Engelhardt & Schneider (1977)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Hochmuth et. al (2000),,Llamas,Lama glama,Aspen bean,Herbivore,127,,88.3,,15.6,,61.1,,,2.5,,,,,,49.45,,9.53,,,,,56,,61.1,,,,,,,,,,Hochmuth et. al (2000)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Lemosquet et al (1996),,Llama,Lama glama,Grass hay,Herbivore,96,,88.8,,7.9,,66.9,,,1.26,,,,,,,,3.6,,35.46,,,,,45.6,,53,,,,,,,,Lemosquet et al (1996)
Herbivore,2_2_3_3,2,2,,3,3,,,,78322.67,Lemosquet et al (1996),,Llama,Lama glama,Grass + barley,Herbivore,96,,89.13,,9.28,,54.55,,,1.48,,,,,,,,4.45,,29.57,,,,,47.94,,54.2,,,,,,,,Lemosquet et al (1996)
